ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1089-134691-0018_4970-29095-0024,Spk1,1.299,3.059,2.424,0.222,0.623,0.469,-8.518,15.397,9.262,-7.662,17.091,11.082,3.17,3.218,3.139,0.956,0.891,-3.75,24.103
1089-134691-0018_4970-29095-0024,Spk2,2.77,3.687,2.535,0.82,0.954,0.761,8.728,14.704,8.464,9.004,15.377,9.197,3.17,3.235,1.948,0.991,0.917,-3.75,24.103
1089-134691-0019_2830-3980-0011,Spk1,2.005,2.781,1.982,0.615,0.93,0.756,1.612,11.998,5.852,1.989,13.735,7.675,2.539,3.114,2.416,0.973,0.909,-3.75,24.103
1089-134691-0019_2830-3980-0011,Spk2,1.737,3.099,1.623,0.541,0.845,0.607,-1.984,13.388,6.963,-1.578,14.241,7.849,2.539,3.074,2.706,0.989,0.911,-3.75,24.103
1089-134691-0019_672-122797-0023,Spk1,1.786,3.3,2.137,0.599,0.925,0.739,6.076,11.859,5.665,6.567,14.608,8.451,3.209,3.434,2.693,0.973,0.903,-3.75,24.103
1089-134691-0019_672-122797-0023,Spk2,1.431,3.721,2.593,0.427,0.869,0.66,-6.581,11.642,5.24,-3.85,13.853,7.493,3.209,3.346,2.881,0.978,0.908,4.583,32.436
1089-134691-0020_7021-85628-0000,Spk1,1.889,3.752,2.579,0.507,0.875,0.65,0.717,16.755,10.603,1.037,18.105,12.03,2.692,2.979,2.426,0.979,0.908,-3.75,74.103
1089-134691-0020_7021-85628-0000,Spk2,1.728,3.157,2.537,0.749,0.959,0.795,-1.046,12.916,6.76,-0.728,18.315,12.171,2.692,3.136,2.69,0.936,0.913,-3.75,24.103
1089-134691-0020_908-31957-0004,Spk1,1.63,3.647,2.508,0.436,0.882,0.668,-2.514,15.537,9.344,-2.146,17.281,11.118,3.202,2.943,2.238,0.951,0.885,-3.75,24.103
1089-134691-0020_908-31957-0004,Spk2,1.888,2.836,1.368,0.678,0.895,0.611,2.343,10.745,4.478,2.649,14.1,7.79,3.202,3.221,2.274,0.965,0.87,-3.75,54.103
1089-134691-0022_2830-3979-0000,Spk1,1.52,2.997,1.793,0.405,0.914,0.729,-5.724,14.919,8.774,-5.457,15.304,9.253,3.29,3.344,2.962,0.989,0.916,-3.75,24.103
1089-134691-0022_2830-3979-0000,Spk2,1.899,2.984,2.252,0.594,0.819,0.652,5.7,14.049,7.897,5.88,14.494,8.428,3.29,3.298,2.392,0.995,0.928,-3.75,24.103
1089-134691-0023_1580-141083-0000,Spk1,2.013,3.515,2.308,0.655,0.905,0.703,7.159,13.33,7.026,7.352,13.68,7.437,2.359,3.305,2.487,0.992,0.933,-3.75,24.103
1089-134691-0023_1580-141083-0000,Spk2,1.277,3.131,1.625,0.412,0.862,0.671,-7.45,12.466,5.647,-6.976,12.841,6.094,2.359,3.285,3.025,0.991,0.928,-3.75,24.103
1089-134691-0023_8224-274381-0011,Spk1,1.878,3.291,2.068,0.554,0.909,0.717,-2.843,14.19,7.85,-2.393,14.357,8.08,2.971,3.063,2.291,0.993,0.931,-3.75,28.648
1089-134691-0023_8224-274381-0011,Spk2,1.426,2.631,1.777,0.448,0.748,0.538,2.567,12.209,5.981,2.793,15.686,9.52,2.971,3.223,2.591,0.976,0.915,-3.75,24.103
1089-134691-0025_4970-29095-0012,Spk1,1.827,3.301,1.421,0.628,0.87,0.644,0.375,16.717,10.102,0.562,16.883,10.305,3.299,3.25,3.132,0.992,0.924,-3.75,38.389
1089-134691-0025_4970-29095-0012,Spk2,1.469,2.971,1.758,0.52,0.83,0.614,-0.428,17.747,11.508,-0.148,18.064,11.899,3.299,3.198,2.88,0.955,0.87,24.821,52.674
1089-134691-0025_5105-28233-0004,Spk1,1.611,2.689,1.729,0.596,0.888,0.654,6.679,12.135,5.884,6.827,12.518,6.344,2.863,3.317,2.681,0.988,0.929,3.393,31.246
1089-134691-0025_5105-28233-0004,Spk2,1.377,2.891,1.252,0.295,0.811,0.603,-7.034,8.442,2.175,-6.557,8.83,2.663,2.863,3.269,2.819,0.976,0.881,-3.75,31.795
1188-133604-0001_1995-1826-0012,Spk1,1.766,3.207,2.241,0.41,0.68,0.5,-2.889,13.463,7.262,-2.615,15.537,9.419,3.206,3.572,3.03,0.986,0.926,-3.75,24.103
1188-133604-0001_1995-1826-0012,Spk2,1.625,3.437,2.156,0.65,0.914,0.689,2.821,13.946,7.788,3.015,16.948,10.829,3.206,3.12,2.848,0.993,0.928,-3.75,24.103
1188-133604-0003_672-122797-0056,Spk1,1.766,3.049,1.716,0.479,0.735,0.54,2.342,12.766,6.554,2.69,15.107,8.951,2.913,3.334,2.26,0.982,0.923,-3.75,24.103
1188-133604-0003_672-122797-0056,Spk2,1.726,3.427,1.92,0.541,0.832,0.618,-2.818,11.591,5.354,-2.457,13.628,7.463,2.913,3.195,2.51,0.988,0.916,16.25,54.103
1188-133604-0003_8230-279154-0014,Spk1,1.939,2.881,1.642,0.494,0.728,0.474,-1.239,13.028,6.754,-1.034,15.058,8.843,3.152,3.402,2.844,0.988,0.93,-3.75,24.103
1188-133604-0003_8230-279154-0014,Spk2,1.772,2.98,1.895,0.611,0.923,0.709,0.972,14.397,8.108,1.142,15.113,8.88,3.152,3.242,2.672,0.983,0.92,-3.75,24.103
1188-133604-0004_672-122797-0017,Spk1,1.575,1.678,0.996,0.443,0.638,0.458,2.102,6.293,0.149,2.446,7.993,1.931,3.078,3.243,2.753,0.958,0.894,-3.75,24.103
1188-133604-0004_672-122797-0017,Spk2,1.397,2.111,1.278,0.558,0.747,0.534,-2.386,4.127,-2.119,-2.112,6.068,-0.067,3.078,2.985,2.695,0.988,0.913,-3.75,46.325
1188-133604-0005_1580-141083-0020,Spk1,1.501,3.089,1.846,0.44,0.765,0.564,0.315,12.701,6.464,0.536,15.581,9.377,2.774,3.267,2.709,0.979,0.917,1.513,39.892
1188-133604-0005_1580-141083-0020,Spk2,1.51,3.623,2.306,0.547,0.929,0.748,-0.616,13.092,6.863,-0.304,13.348,7.189,2.774,2.679,1.87,0.989,0.917,-3.75,35.868
1188-133604-0005_4446-2271-0003,Spk1,2.066,3.506,2.188,0.536,0.815,0.601,4.687,12.748,6.513,4.951,16.169,9.911,2.976,3.479,2.41,0.991,0.92,15.0,42.853
1188-133604-0005_4446-2271-0003,Spk2,1.304,2.581,1.753,0.412,0.837,0.648,-5.287,9.006,2.843,-4.79,14.166,8.027,2.976,3.186,2.709,0.977,0.913,-3.75,24.103
1188-133604-0005_6829-68769-0036,Spk1,1.448,2.553,1.359,0.253,0.641,0.424,-7.308,10.269,4.015,-6.715,11.542,5.372,2.483,3.4,3.034,0.966,0.894,12.039,50.419
1188-133604-0005_6829-68769-0036,Spk2,2.342,3.484,2.206,0.81,0.974,0.772,6.893,16.42,10.153,7.141,16.67,10.478,2.483,2.411,1.614,0.989,0.917,-3.75,24.103
1188-133604-0010_5105-28240-0024,Spk1,1.551,2.414,1.43,0.295,0.67,0.491,-4.987,13.345,7.19,-4.756,14.906,8.851,3.024,3.487,3.071,0.987,0.918,-3.75,24.103
1188-133604-0010_5105-28240-0024,Spk2,2.064,3.775,2.32,0.663,0.907,0.644,4.643,12.998,6.653,4.818,14.29,7.969,3.024,2.975,2.684,0.994,0.925,-3.75,24.103
1188-133604-0010_61-70970-0014,Spk1,1.386,2.358,1.548,0.31,0.589,0.432,-2.281,12.79,6.692,-1.671,15.281,9.356,2.664,3.276,2.874,0.962,0.913,-3.75,38.389
1188-133604-0010_61-70970-0014,Spk2,2.325,3.412,1.837,0.73,0.912,0.671,1.868,14.244,7.75,2.094,15.645,9.164,2.664,3.328,2.817,0.988,0.919,-3.75,24.103
1188-133604-0011_4970-29095-0008,Spk1,1.968,3.535,2.555,0.611,0.872,0.668,3.329,13.547,7.351,3.768,17.17,11.028,3.75,3.442,3.055,0.984,0.924,-3.75,24.103
1188-133604-0011_4970-29095-0008,Spk2,1.399,3.019,2.016,0.423,0.93,0.759,-3.962,14.342,8.155,-3.263,14.993,8.881,3.75,3.125,2.89,0.974,0.894,-3.75,24.103
1188-133604-0012_5105-28241-0016,Spk1,1.585,2.812,1.572,0.444,0.741,0.548,0.661,13.522,7.243,0.828,15.162,9.013,3.039,3.172,2.508,0.978,0.913,-3.75,34.103
1188-133604-0012_5105-28241-0016,Spk2,1.73,3.18,2.049,0.544,0.837,0.664,-1.007,11.126,4.929,-0.747,11.278,5.161,3.039,3.036,2.583,0.986,0.921,-3.75,29.103
1188-133604-0013_2830-3980-0004,Spk1,1.435,2.797,2.135,0.373,0.756,0.593,-4.038,13.033,6.836,-3.764,14.929,8.816,3.018,3.107,2.931,0.981,0.915,-3.75,24.103
1188-133604-0013_2830-3980-0004,Spk2,1.854,3.119,1.543,0.567,0.938,0.699,3.611,11.928,5.683,3.806,14.053,7.773,3.018,3.25,2.361,0.978,0.908,-3.75,24.103
1188-133604-0014_4992-23283-0016,Spk1,2.045,3.039,2.069,0.487,0.804,0.615,2.931,13.472,7.303,3.288,16.338,10.262,2.854,3.847,3.173,0.987,0.928,-3.75,24.103
1188-133604-0014_4992-23283-0016,Spk2,1.469,2.648,2.003,0.488,0.878,0.676,-2.891,10.163,4.027,-1.907,15.239,9.199,2.854,3.409,2.592,0.984,0.924,-3.75,24.103
1188-133604-0016_7176-88083-0018,Spk1,1.79,2.901,2.077,0.499,0.819,0.601,2.898,13.199,6.896,3.085,15.214,8.927,3.451,3.663,2.981,0.992,0.934,-3.75,30.77
1188-133604-0016_7176-88083-0018,Spk2,1.65,2.79,1.55,0.517,0.873,0.621,-2.891,10.684,4.508,-2.679,12.144,6.022,3.451,3.394,3.2,0.986,0.922,-0.625,27.228
1188-133604-0017_5142-33396-0001,Spk1,1.781,3.47,2.373,0.687,0.932,0.751,4.71,14.402,8.196,4.906,17.091,10.909,3.282,3.29,2.761,0.986,0.926,-3.75,24.103
1188-133604-0017_5142-33396-0001,Spk2,1.432,3.094,2.22,0.382,0.915,0.724,-5.052,15.656,9.323,-4.802,15.861,9.595,3.282,3.489,2.91,0.99,0.925,2.917,50.77
1188-133604-0017_6930-81414-0007,Spk1,1.563,3.1,1.971,0.692,0.911,0.736,7.842,13.638,7.459,8.015,15.495,9.374,3.302,3.302,2.792,0.98,0.91,-3.75,24.103
1188-133604-0017_6930-81414-0007,Spk2,1.286,2.193,1.236,0.303,0.773,0.591,-8.05,9.52,3.173,-7.527,11.219,4.949,3.302,3.23,3.008,0.974,0.881,12.917,40.77
1188-133604-0018_1089-134686-0026,Spk1,1.805,2.847,1.909,0.596,0.849,0.636,2.075,12.002,5.827,2.458,13.125,7.021,3.088,3.249,2.679,0.987,0.928,-3.75,24.103
1188-133604-0018_1089-134686-0026,Spk2,1.817,3.239,2.128,0.466,0.884,0.694,-2.208,11.727,5.481,-1.432,11.912,5.745,3.088,3.218,2.758,0.994,0.92,-3.75,24.103
1188-133604-0019_7127-75947-0006,Spk1,2.391,3.268,1.88,0.712,0.839,0.588,3.071,14.246,8.0,3.269,16.015,9.82,3.8,3.053,2.523,0.994,0.918,-3.75,24.103
1188-133604-0019_7127-75947-0006,Spk2,2.142,2.993,2.276,0.543,0.91,0.735,-3.376,12.976,6.812,-3.058,14.129,8.037,3.8,3.252,3.056,0.937,0.841,-3.75,24.103
1188-133604-0019_8224-274384-0008,Spk1,2.131,3.186,1.945,0.649,0.88,0.652,3.985,12.583,6.322,4.151,14.248,8.017,3.707,3.404,2.752,0.995,0.93,-3.75,24.103
1188-133604-0019_8224-274384-0008,Spk2,1.666,2.474,1.502,0.579,0.895,0.639,-4.175,11.287,4.968,-3.98,14.047,7.73,3.707,3.31,2.965,0.995,0.934,-0.417,27.436
1188-133604-0020_1320-122617-0025,Spk1,1.974,3.057,2.203,0.555,0.808,0.575,1.169,12.462,6.274,1.465,13.857,7.748,3.273,3.307,2.759,0.988,0.919,-3.75,24.103
1188-133604-0020_1320-122617-0025,Spk2,1.902,3.045,1.92,0.624,0.894,0.684,-1.555,11.147,4.972,-1.272,14.034,7.91,3.273,3.305,2.455,0.985,0.923,0.417,24.103
1188-133604-0020_3729-6852-0044,Spk1,1.853,3.083,2.217,0.51,0.832,0.627,4.001,13.449,7.262,4.192,15.17,9.047,2.991,3.662,2.859,0.986,0.923,-3.75,24.103
1188-133604-0020_3729-6852-0044,Spk2,1.604,3.115,1.851,0.445,0.805,0.611,-4.199,8.913,2.685,-4.017,12.875,6.576,2.991,3.247,2.676,0.972,0.911,-3.75,24.103
1188-133604-0022_1221-135767-0019,Spk1,2.151,2.952,1.964,0.458,0.689,0.427,5.281,15.377,9.097,5.647,18.801,12.536,3.219,3.112,2.952,0.988,0.916,-3.75,24.103
1188-133604-0022_1221-135767-0019,Spk2,1.762,3.463,1.41,0.511,0.757,0.511,-5.604,13.949,7.129,-5.358,16.035,9.069,3.219,3.171,2.842,0.993,0.922,-3.75,24.103
1188-133604-0022_1320-122617-0034,Spk1,1.399,2.609,1.745,0.279,0.638,0.434,-7.056,9.356,3.201,-6.822,9.853,3.789,3.518,3.148,3.184,0.985,0.928,-3.75,24.103
1188-133604-0022_1320-122617-0034,Spk2,2.248,3.418,2.285,0.742,0.947,0.762,6.717,12.36,6.197,6.899,14.969,8.858,3.518,3.393,2.83,0.993,0.933,-3.75,24.103
1188-133604-0025_121-121726-0010,Spk1,1.564,3.177,2.066,0.573,0.817,0.622,0.704,12.756,6.539,0.878,15.105,8.923,3.733,3.284,2.722,0.984,0.928,4.946,37.146
1188-133604-0025_121-121726-0010,Spk2,1.767,3.286,1.992,0.618,0.905,0.692,-0.813,11.947,5.573,-0.389,12.865,6.592,3.733,3.127,2.682,0.984,0.922,-3.75,24.103
1188-133604-0025_4992-23283-0016,Spk1,1.632,2.166,1.284,0.53,0.86,0.659,0.419,6.884,0.671,1.051,8.233,2.099,3.256,3.089,2.68,0.982,0.909,2.917,37.436
1188-133604-0025_4992-23283-0016,Spk2,1.541,2.687,1.822,0.523,0.873,0.708,-0.674,9.216,3.087,-0.287,12.276,6.239,3.256,3.145,2.215,0.989,0.932,-3.75,24.103
1188-133604-0025_6829-68769-0005,Spk1,1.781,3.243,2.137,0.592,0.835,0.636,3.636,13.178,6.956,3.838,15.646,9.471,3.041,3.273,2.588,0.989,0.925,-3.75,24.103
1188-133604-0025_6829-68769-0005,Spk2,1.493,3.068,2.02,0.49,0.922,0.675,-4.005,14.108,7.773,-3.683,14.325,8.066,3.041,3.011,2.331,0.978,0.918,1.806,29.659
1188-133604-0027_4446-2275-0032,Spk1,2.202,3.317,2.844,0.626,0.814,0.666,4.667,12.734,6.582,4.875,16.585,10.489,2.903,3.413,2.915,0.983,0.904,10.536,38.389
1188-133604-0027_4446-2275-0032,Spk2,1.787,3.07,2.66,0.53,0.849,0.667,-5.194,15.825,9.41,-4.774,16.79,10.314,2.903,2.565,2.16,0.981,0.916,-3.75,24.103
1188-133604-0029_1284-1180-0013,Spk1,1.628,3.215,2.526,0.479,0.74,0.569,2.185,13.13,6.924,2.394,16.398,10.208,3.303,3.539,2.469,0.987,0.922,-3.75,24.103
1188-133604-0029_1284-1180-0013,Spk2,1.407,3.148,2.387,0.565,0.918,0.735,-2.596,14.143,7.916,-2.115,17.652,11.364,3.303,3.227,2.669,0.981,0.901,-3.75,46.325
1188-133604-0029_4077-13751-0006,Spk1,1.662,2.696,2.33,0.428,0.668,0.551,1.266,13.039,6.964,1.525,15.257,9.315,2.9,3.266,2.521,0.982,0.925,-3.75,24.103
1188-133604-0029_4077-13751-0006,Spk2,1.637,3.192,1.651,0.538,0.816,0.599,-1.329,9.27,2.95,-1.092,10.092,3.842,2.9,3.053,2.489,0.975,0.917,7.361,46.325
1188-133604-0029_8455-210777-0003,Spk1,2.316,3.351,2.715,0.561,0.732,0.605,5.885,13.4,7.204,6.046,16.481,10.314,3.393,3.209,2.276,0.983,0.924,-3.75,24.103
1188-133604-0029_8455-210777-0003,Spk2,1.396,2.798,1.857,0.582,0.862,0.66,-6.12,11.612,5.352,-5.77,14.427,8.143,3.393,3.223,2.533,0.989,0.921,7.361,57.436
1188-133604-0031_5142-33396-0054,Spk1,1.411,2.989,1.728,0.348,0.72,0.515,0.099,12.012,5.899,0.427,15.097,9.134,3.57,3.408,3.0,0.986,0.914,-3.75,24.103
1188-133604-0031_5142-33396-0054,Spk2,1.78,2.604,1.386,0.524,0.928,0.682,-0.523,14.147,7.564,-0.246,14.653,8.154,3.57,3.29,2.819,0.99,0.928,9.583,50.77
1188-133604-0032_8224-274384-0000,Spk1,1.76,3.104,2.205,0.528,0.807,0.594,-1.281,13.236,6.907,-1.063,15.508,9.131,3.524,3.222,3.063,0.994,0.932,-3.75,35.868
1188-133604-0032_8224-274384-0000,Spk2,1.639,2.867,2.035,0.634,0.927,0.69,1.009,11.795,5.336,1.207,14.742,8.271,3.524,3.233,2.673,0.998,0.924,-3.75,29.985
1188-133604-0033_7127-75947-0027,Spk1,1.341,2.791,1.786,0.437,0.788,0.595,0.598,13.967,7.775,0.783,16.46,10.336,2.643,3.239,2.528,0.994,0.932,-3.75,24.103
1188-133604-0033_7127-75947-0027,Spk2,2.017,3.298,2.299,0.567,0.94,0.731,-0.79,15.353,8.989,-0.591,15.764,9.437,2.643,2.89,2.309,0.99,0.93,18.472,51.881
1188-133604-0036_2961-960-0007,Spk1,1.422,3.092,1.841,0.519,0.872,0.625,-0.877,12.778,6.503,-0.61,15.445,9.157,2.16,3.481,3.035,0.992,0.922,-3.75,36.603
1188-133604-0036_2961-960-0007,Spk2,1.966,2.67,1.485,0.539,0.791,0.541,0.199,10.646,4.366,0.672,14.527,8.115,2.16,3.309,2.94,0.983,0.918,-3.75,29.366
1188-133604-0036_4507-16021-0015,Spk1,2.111,3.429,1.927,0.687,0.877,0.593,6.629,13.916,7.581,6.846,16.389,10.005,2.645,3.343,2.553,0.992,0.932,29.583,57.436
1188-133604-0036_4507-16021-0015,Spk2,1.409,2.902,2.114,0.465,0.848,0.678,-7.049,8.237,2.102,-6.552,16.105,10.076,2.645,3.073,2.875,0.977,0.893,12.917,40.77
1188-133604-0038_1995-1837-0012,Spk1,1.786,3.269,2.274,0.581,0.907,0.728,3.223,12.98,6.808,3.394,15.369,9.272,3.211,3.411,2.174,0.986,0.924,-3.75,24.103
1188-133604-0038_1995-1837-0012,Spk2,1.408,3.576,2.29,0.517,0.93,0.745,-3.356,15.214,9.052,-3.133,17.065,10.973,3.211,3.035,2.597,0.993,0.927,2.132,29.985
1188-133604-0038_5142-33396-0043,Spk1,1.389,3.186,2.124,0.561,0.863,0.674,0.925,14.002,7.794,1.134,16.905,10.738,3.158,3.312,2.539,0.979,0.906,3.942,31.795
1188-133604-0038_5142-33396-0043,Spk2,1.679,3.254,2.521,0.583,0.95,0.76,-1.29,16.293,9.81,-1.033,16.559,10.177,3.158,2.948,1.685,0.989,0.929,-3.75,34.103
1188-133604-0038_61-70970-0012,Spk1,1.19,2.896,2.042,0.291,0.766,0.641,-4.783,12.358,6.251,-4.446,14.496,8.505,3.06,3.341,2.924,0.962,0.911,5.341,33.194
1188-133604-0038_61-70970-0012,Spk2,2.018,3.32,2.019,0.76,0.963,0.769,4.636,14.469,8.061,4.874,16.362,9.995,3.06,3.255,2.352,0.991,0.919,-3.75,24.103
1188-133604-0040_2094-142345-0057,Spk1,1.555,3.047,2.41,0.332,0.761,0.536,-2.799,13.118,6.882,-2.388,16.748,10.494,2.944,3.451,3.005,0.98,0.904,-3.75,24.103
1188-133604-0040_2094-142345-0057,Spk2,1.786,3.318,2.044,0.703,0.937,0.733,2.516,11.564,5.284,2.797,17.536,11.195,2.944,3.068,2.363,0.983,0.909,12.917,40.77
1188-133604-0040_4970-29093-0002,Spk1,1.804,2.918,2.385,0.534,0.767,0.553,1.051,13.416,7.179,1.513,15.969,9.773,2.452,3.333,3.002,0.97,0.902,-3.75,24.103
1188-133604-0040_4970-29093-0002,Spk2,1.575,3.579,2.303,0.465,0.944,0.728,-1.237,13.083,6.719,-0.597,14.236,7.851,2.452,3.142,2.425,0.99,0.927,-3.75,24.103
1188-133604-0041_61-70968-0003,Spk1,1.66,2.87,2.047,0.533,0.876,0.686,2.786,12.26,6.117,2.999,14.699,8.635,2.863,3.221,2.447,0.981,0.926,-3.75,24.103
1188-133604-0041_61-70968-0003,Spk2,1.707,2.945,1.484,0.465,0.848,0.596,-2.89,5.88,-0.294,-2.577,6.858,0.776,2.863,3.246,3.02,0.989,0.918,-3.75,30.77
121-121726-0000_3570-5694-0022,Spk1,1.73,2.758,2.054,0.624,0.945,0.783,1.661,14.045,7.891,1.861,14.678,8.613,3.215,3.318,2.885,0.985,0.925,-3.75,24.103
121-121726-0000_3570-5694-0022,Spk2,1.336,2.777,1.682,0.458,0.896,0.739,-1.744,13.882,7.702,-1.462,16.016,9.866,3.215,3.056,2.647,0.958,0.898,-3.75,24.103
121-121726-0001_3729-6852-0018,Spk1,1.628,3.37,2.485,0.485,0.916,0.735,-0.599,12.878,6.629,-0.408,13.513,7.314,3.361,3.247,2.884,0.986,0.926,8.75,36.603
121-121726-0001_3729-6852-0018,Spk2,1.833,3.151,1.64,0.608,0.807,0.549,0.225,8.366,2.175,0.502,12.541,6.342,3.361,3.155,2.82,0.982,0.923,-3.75,24.103
121-121726-0001_672-122797-0015,Spk1,1.635,2.186,1.349,0.496,0.748,0.55,-3.43,10.699,4.536,-3.143,11.228,5.148,3.186,3.307,2.773,0.952,0.906,62.917,90.77
121-121726-0001_672-122797-0015,Spk2,1.849,3.141,1.745,0.699,0.854,0.619,3.181,11.935,5.368,3.386,13.119,6.695,3.186,2.763,2.139,0.973,0.867,-3.75,24.103
121-121726-0002_260-123286-0011,Spk1,1.556,3.671,3.094,0.574,0.957,0.796,-0.157,16.554,10.411,0.395,17.03,10.975,3.608,3.363,2.943,0.982,0.928,-3.75,24.103
121-121726-0002_260-123286-0011,Spk2,1.554,3.155,1.872,0.559,0.906,0.647,-0.003,14.189,7.864,0.209,15.664,9.359,3.608,3.71,3.25,0.967,0.884,-3.75,24.103
121-121726-0002_8455-210777-0041,Spk1,1.987,3.774,3.081,0.717,0.959,0.799,1.978,15.678,9.554,2.163,16.274,10.24,3.045,2.865,1.892,0.992,0.93,16.25,44.103
121-121726-0002_8455-210777-0041,Spk2,1.112,2.681,1.611,0.694,0.923,0.74,-2.041,10.874,4.611,-1.861,13.037,6.815,3.045,3.438,2.23,0.982,0.905,3.942,31.795
121-121726-0003_1089-134691-0014,Spk1,1.79,3.382,2.704,0.67,0.948,0.785,2.714,13.293,7.114,2.936,14.162,8.06,3.342,3.259,2.813,0.99,0.924,8.75,36.603
121-121726-0003_1089-134691-0014,Spk2,1.287,3.385,1.495,0.558,0.888,0.641,-3.382,15.645,9.214,-2.707,16.391,9.974,3.342,3.564,2.924,0.99,0.902,5.341,24.103
121-121726-0003_672-122797-0059,Spk1,1.621,3.218,2.756,0.54,0.929,0.768,1.606,14.125,7.92,1.824,15.218,9.109,3.433,3.363,2.627,0.979,0.921,16.25,44.103
121-121726-0003_672-122797-0059,Spk2,1.363,3.219,1.477,0.661,0.847,0.527,-1.965,12.36,5.922,-1.635,14.571,8.162,3.433,3.03,2.17,0.97,0.844,-3.75,24.103
121-121726-0004_2830-3980-0020,Spk1,1.996,3.38,2.719,0.584,0.902,0.733,-1.895,13.312,7.129,-1.55,14.084,7.986,3.575,2.936,2.179,0.992,0.926,-3.75,24.103
121-121726-0004_2830-3980-0020,Spk2,1.53,2.69,1.407,0.542,0.754,0.548,1.84,3.4,-2.783,2.16,12.24,5.928,3.575,3.233,2.738,0.991,0.926,-3.75,35.214
121-121726-0004_6930-81414-0003,Spk1,1.645,3.293,2.434,0.562,0.954,0.777,2.163,15.397,9.001,2.456,16.557,10.19,3.477,3.445,3.084,0.989,0.915,8.75,49.103
121-121726-0004_6930-81414-0003,Spk2,1.624,3.509,1.74,0.528,0.921,0.661,-2.381,10.723,2.319,-1.921,13.552,4.185,3.477,3.417,2.789,0.966,0.903,-3.75,24.103
121-121726-0005_8455-210777-0005,Spk1,1.553,3.351,2.724,0.195,0.921,0.762,-4.48,12.535,6.409,-3.312,14.257,8.225,3.183,3.246,2.535,0.923,0.872,-3.75,24.103
121-121726-0005_8455-210777-0005,Spk2,2.007,3.57,2.455,0.816,0.95,0.786,4.388,12.015,5.834,4.772,16.65,10.473,3.183,2.961,2.546,0.993,0.933,-3.75,24.103
121-121726-0006_260-123286-0027,Spk1,1.529,3.316,2.353,0.55,0.898,0.735,-1.505,13.967,7.769,-1.288,14.876,8.765,3.056,2.994,1.799,0.982,0.932,-3.75,38.389
121-121726-0006_260-123286-0027,Spk2,1.817,3.114,2.128,0.579,0.864,0.647,1.18,13.475,7.159,1.413,15.158,8.828,3.056,3.358,2.348,0.948,0.879,-3.75,24.103
121-121726-0006_4507-16021-0056,Spk1,1.589,3.397,2.613,0.585,0.915,0.751,-2.318,14.819,8.627,-1.802,15.326,9.219,2.972,2.97,2.098,0.983,0.931,-3.75,24.103
121-121726-0006_4507-16021-0056,Spk2,1.553,2.887,1.972,0.487,0.77,0.587,1.968,9.797,3.645,2.334,16.405,10.279,2.972,2.77,2.46,0.941,0.861,33.75,49.103
121-121726-0006_61-70970-0003,Spk1,1.884,3.713,2.868,0.724,0.954,0.792,2.535,16.309,10.111,2.818,16.864,10.741,3.326,3.197,2.468,0.982,0.927,-3.75,24.103
121-121726-0006_61-70970-0003,Spk2,1.852,3.446,2.008,0.524,0.912,0.678,-2.873,14.359,7.927,-2.395,15.642,9.216,3.326,3.395,2.804,0.98,0.901,6.25,34.103
121-121726-0007_1995-1826-0023,Spk1,1.315,2.029,1.252,0.447,0.779,0.571,-7.713,-0.455,-6.63,-7.389,-0.772,-6.854,3.242,2.98,2.529,0.978,0.903,17.679,52.674
121-121726-0007_1995-1826-0023,Spk2,1.884,2.588,1.794,0.771,0.878,0.692,7.474,9.689,3.514,7.645,10.047,3.949,3.242,3.154,2.818,0.991,0.93,8.75,49.103
121-121726-0008_4446-2273-0000,Spk1,1.513,2.424,1.721,0.591,0.901,0.72,-1.403,6.47,0.328,-0.863,6.302,0.247,2.433,3.322,2.632,0.984,0.91,39.107,38.389
121-121726-0008_4446-2273-0000,Spk2,2.105,2.937,1.589,0.636,0.86,0.643,1.295,8.347,2.136,1.543,7.959,1.835,2.433,2.655,2.165,0.993,0.928,1.806,29.659
121-121726-0008_5105-28240-0008,Spk1,1.491,2.785,2.139,0.517,0.939,0.745,-3.528,15.489,9.327,-3.236,16.934,10.847,3.406,3.303,3.094,0.98,0.91,10.536,38.389
121-121726-0008_5105-28240-0008,Spk2,2.371,3.723,2.405,0.695,0.888,0.663,3.19,12.512,6.247,3.393,14.253,8.02,3.406,3.379,2.868,0.989,0.927,11.635,39.488
121-121726-0009_1284-1181-0019,Spk1,2.025,3.436,2.912,0.672,0.966,0.8,4.536,14.843,8.659,4.775,16.927,10.809,2.69,2.98,2.029,0.969,0.92,16.25,44.103
121-121726-0009_1284-1181-0019,Spk2,1.382,2.775,1.836,0.549,0.94,0.769,-5.207,14.697,8.315,-4.822,17.151,10.78,2.69,3.434,3.133,0.955,0.872,6.25,34.103
121-121726-0009_7176-92135-0006,Spk1,1.59,3.077,1.917,0.563,0.878,0.68,-0.736,11.612,5.417,-0.556,12.112,5.992,2.671,3.07,2.279,0.975,0.908,-3.75,31.246
