N,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
519,1.638,3.059,1.947,0.54,0.874,0.672,-0.135,12.548,6.253,0.171,14.368,8.109,2.963,3.204,2.64,0.982,0.915,1.441,32.153
520,1.638,3.059,1.947,0.54,0.874,0.672,-0.127,12.546,6.251,0.179,14.372,8.113,2.963,3.204,2.64,0.982,0.915,1.431,32.137
521,1.638,3.06,1.949,0.54,0.874,0.672,-0.124,12.548,6.254,0.183,14.38,8.12,2.962,3.204,2.641,0.982,0.915,1.437,32.138
522,1.637,3.061,1.95,0.54,0.874,0.672,-0.127,12.557,6.262,0.18,14.385,8.125,2.961,3.203,2.64,0.982,0.915,1.427,32.139
523,1.637,3.061,1.95,0.54,0.874,0.672,-0.121,12.557,6.263,0.185,14.39,8.131,2.963,3.204,2.64,0.982,0.915,1.444,32.151
524,1.637,3.062,1.952,0.54,0.874,0.672,-0.127,12.561,6.267,0.179,14.393,8.133,2.964,3.204,2.641,0.982,0.915,1.434,32.135
525,1.637,3.063,1.953,0.541,0.874,0.672,-0.115,12.564,6.269,0.19,14.4,8.14,2.963,3.204,2.64,0.982,0.915,1.438,32.133
526,1.636,3.062,1.952,0.54,0.874,0.672,-0.127,12.567,6.272,0.179,14.401,8.142,2.963,3.205,2.641,0.982,0.915,1.428,32.118
527,1.636,3.062,1.952,0.54,0.874,0.672,-0.135,12.563,6.269,0.172,14.399,8.141,2.964,3.205,2.641,0.982,0.915,1.43,32.139
528,1.636,3.062,1.952,0.54,0.874,0.672,-0.126,12.565,6.27,0.18,14.402,8.143,2.965,3.205,2.64,0.982,0.915,1.421,32.123
529,1.636,3.062,1.952,0.54,0.874,0.672,-0.126,12.564,6.27,0.18,14.404,8.146,2.965,3.206,2.641,0.982,0.915,1.419,32.143
530,1.636,3.063,1.953,0.54,0.874,0.672,-0.126,12.57,6.275,0.18,14.408,8.148,2.965,3.206,2.642,0.982,0.915,1.421,32.15
531,1.636,3.063,1.953,0.54,0.874,0.672,-0.134,12.567,6.272,0.172,14.407,8.148,2.965,3.206,2.643,0.982,0.915,1.411,32.134
532,1.636,3.063,1.954,0.54,0.874,0.672,-0.126,12.565,6.27,0.18,14.409,8.15,2.966,3.206,2.643,0.982,0.915,1.401,32.119
533,1.637,3.063,1.955,0.541,0.875,0.673,-0.113,12.569,6.275,0.193,14.417,8.158,2.967,3.206,2.642,0.982,0.915,1.392,32.131
534,1.636,3.064,1.955,0.54,0.875,0.673,-0.125,12.576,6.281,0.181,14.422,8.163,2.969,3.206,2.643,0.982,0.915,1.409,32.143
535,1.636,3.064,1.956,0.54,0.875,0.673,-0.124,12.578,6.284,0.182,14.428,8.169,2.969,3.206,2.643,0.982,0.915,1.399,32.155
536,1.636,3.064,1.956,0.54,0.875,0.673,-0.126,12.581,6.286,0.18,14.434,8.175,2.969,3.206,2.643,0.982,0.915,1.389,32.16
537,1.636,3.064,1.956,0.54,0.875,0.673,-0.127,12.58,6.286,0.179,14.434,8.175,2.969,3.206,2.643,0.982,0.915,1.407,32.159
538,1.636,3.063,1.955,0.54,0.875,0.673,-0.127,12.578,6.284,0.179,14.43,8.172,2.968,3.206,2.643,0.982,0.915,1.397,32.144
539,1.636,3.062,1.956,0.54,0.875,0.673,-0.129,12.578,6.284,0.177,14.431,8.173,2.967,3.206,2.643,0.982,0.915,1.387,32.157
540,1.636,3.063,1.956,0.54,0.875,0.673,-0.126,12.581,6.288,0.18,14.436,8.177,2.966,3.206,2.643,0.982,0.915,1.392,32.171
541,1.635,3.063,1.957,0.54,0.875,0.673,-0.134,12.58,6.286,0.172,14.435,8.177,2.966,3.206,2.644,0.982,0.915,1.383,32.156
542,1.635,3.065,1.958,0.541,0.875,0.674,-0.126,12.586,6.293,0.179,14.44,8.182,2.966,3.206,2.644,0.982,0.915,1.373,32.158
543,1.635,3.065,1.96,0.541,0.876,0.674,-0.123,12.587,6.294,0.183,14.442,8.184,2.966,3.207,2.644,0.982,0.915,1.378,32.171
544,1.635,3.066,1.961,0.541,0.876,0.674,-0.126,12.583,6.291,0.18,14.441,8.184,2.967,3.206,2.643,0.982,0.915,1.43,32.248
545,1.635,3.066,1.96,0.541,0.876,0.674,-0.125,12.584,6.292,0.18,14.445,8.187,2.966,3.206,2.642,0.982,0.915,1.42,32.233
546,1.635,3.066,1.961,0.54,0.876,0.674,-0.126,12.58,6.288,0.179,14.443,8.186,2.965,3.205,2.641,0.982,0.915,1.411,32.218
547,1.634,3.066,1.961,0.54,0.876,0.674,-0.128,12.581,6.289,0.178,14.444,8.188,2.965,3.205,2.642,0.982,0.915,1.401,32.212
548,1.635,3.067,1.962,0.54,0.876,0.674,-0.126,12.583,6.29,0.18,14.446,8.188,2.964,3.206,2.642,0.982,0.915,1.392,32.197
549,1.635,3.066,1.961,0.541,0.876,0.674,-0.121,12.585,6.292,0.184,14.448,8.191,2.963,3.205,2.642,0.982,0.915,1.383,32.182
550,1.635,3.066,1.962,0.54,0.876,0.674,-0.126,12.589,6.296,0.179,14.451,8.194,2.962,3.206,2.642,0.982,0.915,1.373,32.173
551,1.634,3.066,1.961,0.54,0.876,0.674,-0.129,12.591,6.299,0.176,14.455,8.198,2.963,3.206,2.643,0.982,0.915,1.39,32.159
552,1.635,3.065,1.96,0.54,0.876,0.674,-0.125,12.589,6.296,0.18,14.453,8.195,2.964,3.206,2.642,0.982,0.915,1.397,32.161
553,1.635,3.065,1.961,0.54,0.876,0.674,-0.121,12.592,6.299,0.183,14.458,8.2,2.963,3.205,2.642,0.982,0.915,1.388,32.146
554,1.635,3.065,1.961,0.54,0.876,0.674,-0.125,12.598,6.305,0.179,14.461,8.204,2.963,3.205,2.643,0.982,0.915,1.378,32.132
555,1.634,3.065,1.961,0.54,0.876,0.674,-0.122,12.6,6.307,0.183,14.465,8.207,2.963,3.205,2.643,0.982,0.915,1.369,32.117
556,1.634,3.066,1.961,0.54,0.876,0.674,-0.125,12.602,6.309,0.18,14.465,8.207,2.963,3.205,2.642,0.982,0.915,1.36,32.103
557,1.633,3.066,1.961,0.54,0.876,0.674,-0.128,12.601,6.309,0.178,14.466,8.208,2.964,3.205,2.643,0.982,0.915,1.372,32.12
558,1.633,3.066,1.962,0.54,0.876,0.674,-0.126,12.599,6.307,0.18,14.465,8.207,2.964,3.206,2.644,0.982,0.915,1.363,32.106
559,1.633,3.063,1.96,0.54,0.875,0.673,-0.124,12.569,6.276,0.181,14.433,8.176,2.964,3.204,2.643,0.982,0.915,1.443,32.206
560,1.633,3.061,1.958,0.54,0.875,0.673,-0.125,12.553,6.261,0.18,14.415,8.158,2.964,3.205,2.643,0.982,0.915,1.513,32.291
561,1.633,3.061,1.959,0.541,0.876,0.674,-0.12,12.553,6.261,0.185,14.415,8.158,2.965,3.205,2.644,0.982,0.915,1.516,32.276
562,1.633,3.061,1.959,0.54,0.876,0.674,-0.125,12.544,6.253,0.18,14.414,8.158,2.965,3.204,2.644,0.982,0.915,1.521,32.277
563,1.633,3.061,1.959,0.54,0.876,0.674,-0.125,12.544,6.253,0.18,14.416,8.16,2.965,3.205,2.644,0.982,0.915,1.512,32.262
564,1.633,3.06,1.959,0.54,0.876,0.674,-0.125,12.538,6.246,0.18,14.416,8.161,2.966,3.204,2.644,0.982,0.915,1.502,32.248
565,1.632,3.061,1.96,0.54,0.876,0.674,-0.121,12.542,6.25,0.184,14.424,8.168,2.965,3.205,2.645,0.982,0.915,1.493,32.233
566,1.632,3.061,1.959,0.54,0.876,0.674,-0.125,12.546,6.255,0.18,14.428,8.171,2.965,3.204,2.645,0.982,0.915,1.484,32.219
567,1.632,3.062,1.959,0.54,0.876,0.674,-0.12,12.548,6.257,0.186,14.431,8.175,2.964,3.204,2.645,0.982,0.915,1.475,32.205
568,1.631,3.062,1.96,0.54,0.876,0.674,-0.125,12.547,6.255,0.18,14.427,8.171,2.964,3.204,2.645,0.982,0.915,1.465,32.19
569,1.632,3.062,1.96,0.54,0.876,0.674,-0.118,12.55,6.259,0.187,14.433,8.176,2.964,3.204,2.645,0.982,0.915,1.456,32.176
570,1.631,3.062,1.959,0.54,0.876,0.674,-0.125,12.544,6.252,0.18,14.428,8.171,2.965,3.204,2.645,0.982,0.915,1.453,32.191
571,1.632,3.062,1.96,0.54,0.876,0.674,-0.117,12.548,6.256,0.187,14.435,8.178,2.965,3.204,2.645,0.982,0.915,1.453,32.186
572,1.631,3.062,1.958,0.54,0.876,0.673,-0.125,12.546,6.253,0.18,14.435,8.177,2.965,3.204,2.645,0.982,0.915,1.473,32.216
573,1.631,3.062,1.959,0.54,0.876,0.673,-0.125,12.548,6.255,0.18,14.44,8.182,2.966,3.204,2.645,0.982,0.915,1.479,32.216
574,1.631,3.063,1.96,0.54,0.876,0.674,-0.125,12.541,6.248,0.18,14.439,8.182,2.966,3.203,2.644,0.982,0.915,1.469,32.202
575,1.631,3.062,1.96,0.54,0.876,0.674,-0.125,12.534,6.242,0.18,14.429,8.172,2.966,3.203,2.644,0.982,0.915,1.475,32.21
576,1.63,3.062,1.96,0.54,0.876,0.673,-0.125,12.521,6.229,0.18,14.419,8.162,2.965,3.202,2.643,0.982,0.915,1.466,32.196
577,1.63,3.061,1.96,0.54,0.876,0.673,-0.121,12.522,6.23,0.183,14.421,8.164,2.965,3.202,2.642,0.982,0.915,1.471,32.189
578,1.63,3.061,1.96,0.54,0.876,0.673,-0.125,12.516,6.224,0.18,14.412,8.155,2.964,3.202,2.642,0.982,0.915,1.478,32.183
579,1.629,3.06,1.959,0.54,0.876,0.673,-0.129,12.516,6.224,0.175,14.412,8.154,2.965,3.203,2.642,0.982,0.915,1.469,32.169
580,1.63,3.061,1.96,0.54,0.876,0.674,-0.124,12.505,6.213,0.18,14.403,8.146,2.966,3.203,2.642,0.982,0.915,1.497,32.18
581,1.629,3.061,1.96,0.54,0.876,0.674,-0.125,12.508,6.216,0.179,14.405,8.148,2.966,3.203,2.643,0.982,0.915,1.488,32.166
582,1.63,3.061,1.96,0.54,0.876,0.674,-0.124,12.517,6.223,0.18,14.411,8.153,2.966,3.203,2.643,0.982,0.915,1.479,32.152
583,1.629,3.062,1.96,0.54,0.876,0.674,-0.127,12.519,6.226,0.177,14.416,8.158,2.967,3.203,2.643,0.982,0.915,1.47,32.138
584,1.63,3.062,1.961,0.54,0.876,0.674,-0.125,12.519,6.226,0.179,14.419,8.161,2.968,3.204,2.643,0.982,0.915,1.461,32.124
585,1.63,3.062,1.961,0.54,0.876,0.674,-0.121,12.524,6.23,0.183,14.423,8.165,2.967,3.204,2.644,0.982,0.915,1.46,32.118
586,1.629,3.062,1.961,0.54,0.876,0.674,-0.125,12.517,6.223,0.179,14.418,8.16,2.967,3.205,2.645,0.982,0.915,1.451,32.105
587,1.63,3.062,1.961,0.54,0.876,0.674,-0.113,12.519,6.226,0.191,14.42,8.162,2.967,3.205,2.645,0.982,0.915,1.451,32.1
588,1.629,3.061,1.96,0.54,0.876,0.674,-0.125,12.511,6.218,0.179,14.409,8.152,2.968,3.205,2.645,0.982,0.915,1.491,32.111
589,1.628,3.06,1.96,0.54,0.876,0.673,-0.12,12.513,6.22,0.184,14.414,8.157,2.968,3.205,2.646,0.982,0.915,1.567,32.097
590,1.629,3.062,1.961,0.54,0.876,0.673,-0.125,12.513,6.22,0.18,14.415,8.157,2.968,3.205,2.645,0.982,0.915,1.558,32.084
591,1.628,3.062,1.961,0.54,0.876,0.673,-0.132,12.517,6.224,0.174,14.422,8.163,2.969,3.205,2.645,0.982,0.915,1.549,32.07
592,1.628,3.063,1.961,0.54,0.876,0.673,-0.126,12.514,6.221,0.18,14.431,8.172,2.97,3.205,2.645,0.982,0.915,1.54,32.057
593,1.628,3.062,1.96,0.54,0.876,0.673,-0.117,12.515,6.221,0.188,14.431,8.172,2.97,3.205,2.645,0.982,0.915,1.54,32.061
594,1.628,3.062,1.959,0.54,0.876,0.673,-0.126,12.514,6.22,0.179,14.429,8.17,2.97,3.204,2.646,0.982,0.915,1.531,32.047
595,1.628,3.062,1.96,0.54,0.876,0.673,-0.127,12.512,6.219,0.178,14.429,8.171,2.971,3.204,2.646,0.982,0.915,1.522,32.086
596,1.627,3.062,1.959,0.54,0.876,0.673,-0.127,12.511,6.218,0.179,14.426,8.168,2.971,3.204,2.645,0.982,0.915,1.523,32.112
597,1.628,3.062,1.96,0.54,0.876,0.673,-0.119,12.511,6.217,0.186,14.431,8.172,2.971,3.204,2.646,0.982,0.915,1.53,32.114
598,1.628,3.062,1.959,0.54,0.876,0.673,-0.127,12.507,6.214,0.179,14.43,8.171,2.972,3.204,2.646,0.982,0.915,1.53,32.138
599,1.628,3.062,1.959,0.54,0.876,0.673,-0.127,12.507,6.214,0.178,14.432,8.173,2.97,3.204,2.647,0.982,0.915,1.531,32.143
600,1.628,3.062,1.958,0.54,0.876,0.673,-0.127,12.512,6.218,0.178,14.437,8.178,2.969,3.205,2.647,0.982,0.915,1.522,32.13
601,1.628,3.062,1.958,0.54,0.876,0.673,-0.127,12.511,6.218,0.178,14.436,8.177,2.969,3.205,2.646,0.982,0.915,1.513,32.172
602,1.628,3.061,1.958,0.54,0.876,0.673,-0.127,12.505,6.212,0.179,14.431,8.173,2.969,3.204,2.644,0.982,0.915,1.505,32.159
603,1.628,3.062,1.958,0.54,0.876,0.673,-0.125,12.51,6.217,0.181,14.437,8.178,2.968,3.204,2.645,0.982,0.915,1.5,32.15
604,1.628,3.062,1.958,0.54,0.876,0.673,-0.126,12.515,6.222,0.179,14.439,8.18,2.966,3.204,2.645,0.982,0.915,1.496,32.141
605,1.628,3.059,1.956,0.539,0.876,0.673,-0.131,12.494,6.201,0.174,14.413,8.155,2.967,3.204,2.645,0.982,0.915,1.543,32.188
606,1.628,3.057,1.954,0.54,0.875,0.672,-0.126,12.479,6.186,0.179,14.396,8.138,2.967,3.204,2.645,0.982,0.915,1.596,32.223
607,1.629,3.058,1.954,0.54,0.876,0.672,-0.113,12.483,6.19,0.192,14.399,8.14,2.967,3.204,2.644,0.982,0.915,1.623,32.246
608,1.628,3.058,1.954,0.54,0.875,0.672,-0.126,12.48,6.187,0.179,14.404,8.146,2.966,3.203,2.644,0.982,0.915,1.642,32.452
609,1.628,3.057,1.953,0.539,0.875,0.672,-0.138,12.479,6.186,0.167,14.401,8.143,2.965,3.203,2.644,0.982,0.915,1.641,32.471
610,1.629,3.056,1.952,0.54,0.875,0.672,-0.126,12.475,6.183,0.179,14.396,8.138,2.965,3.203,2.644,0.982,0.915,1.633,32.464
611,1.629,3.056,1.951,0.54,0.875,0.672,-0.129,12.467,6.175,0.176,14.386,8.128,2.965,3.203,2.644,0.982,0.915,1.624,32.458
612,1.629,3.054,1.95,0.539,0.875,0.672,-0.126,12.456,6.164,0.179,14.371,8.114,2.965,3.203,2.644,0.982,0.915,1.615,32.454
613,1.629,3.054,1.95,0.539,0.875,0.672,-0.128,12.459,6.166,0.177,14.375,8.117,2.964,3.203,2.644,0.982,0.915,1.606,32.449
614,1.629,3.054,1.95,0.539,0.875,0.671,-0.126,12.454,6.162,0.178,14.376,8.118,2.963,3.203,2.645,0.982,0.915,1.625,32.463
615,1.629,3.055,1.95,0.539,0.875,0.672,-0.128,12.458,6.166,0.177,14.381,8.123,2.964,3.203,2.645,0.982,0.915,1.616,32.449
616,1.629,3.055,1.951,0.539,0.875,0.671,-0.126,12.46,6.168,0.178,14.384,8.126,2.965,3.203,2.645,0.982,0.915,1.607,32.436
617,1.629,3.056,1.951,0.539,0.875,0.672,-0.131,12.464,6.172,0.173,14.387,8.13,2.965,3.203,2.645,0.982,0.915,1.598,32.422
618,1.629,3.056,1.951,0.539,0.875,0.671,-0.126,12.462,6.17,0.178,14.384,8.127,2.966,3.203,2.646,0.982,0.915,1.59,32.409
619,1.63,3.057,1.951,0.539,0.875,0.672,-0.127,12.465,6.174,0.178,14.389,8.131,2.967,3.203,2.646,0.982,0.915,1.581,32.395
620,1.63,3.056,1.951,0.539,0.875,0.672,-0.126,12.46,6.169,0.178,14.39,8.133,2.967,3.203,2.645,0.982,0.915,1.573,32.382
621,1.63,3.056,1.951,0.539,0.875,0.671,-0.121,12.458,6.167,0.183,14.387,8.13,2.968,3.203,2.645,0.982,0.915,1.564,32.368
622,1.63,3.056,1.951,0.539,0.875,0.671,-0.125,12.455,6.164,0.179,14.386,8.13,2.968,3.203,2.646,0.982,0.915,1.565,32.365
623,1.63,3.056,1.951,0.539,0.875,0.671,-0.123,12.455,6.164,0.181,14.386,8.13,2.968,3.204,2.647,0.982,0.915,1.556,32.374
624,1.63,3.056,1.95,0.539,0.875,0.671,-0.125,12.452,6.161,0.179,14.387,8.131,2.967,3.204,2.647,0.982,0.915,1.548,32.37
625,1.63,3.056,1.951,0.54,0.875,0.671,-0.116,12.456,6.166,0.188,14.392,8.135,2.967,3.204,2.647,0.982,0.915,1.539,32.357
626,1.629,3.057,1.952,0.539,0.875,0.671,-0.125,12.454,6.161,0.179,14.392,8.131,2.966,3.204,2.647,0.982,0.915,1.551,32.364
627,1.629,3.057,1.952,0.539,0.875,0.671,-0.133,12.456,6.163,0.171,14.395,8.133,2.966,3.203,2.647,0.982,0.915,1.551,32.369
628,1.629,3.058,1.952,0.539,0.875,0.671,-0.126,12.454,6.161,0.178,14.398,8.137,2.966,3.203,2.646,0.982,0.915,1.543,32.355
629,1.629,3.057,1.953,0.539,0.875,0.671,-0.128,12.457,6.164,0.175,14.401,8.14,2.966,3.203,2.647,0.982,0.915,1.535,32.342
630,1.629,3.058,1.952,0.539,0.875,0.671,-0.125,12.456,6.163,0.178,14.406,8.145,2.967,3.203,2.647,0.982,0.915,1.535,32.364
631,1.629,3.057,1.953,0.539,0.875,0.671,-0.129,12.458,6.165,0.174,14.407,8.146,2.965,3.203,2.647,0.982,0.915,1.562,32.351
632,1.629,3.057,1.953,0.539,0.875,0.671,-0.125,12.454,6.16,0.178,14.405,8.144,2.964,3.202,2.645,0.982,0.915,1.553,32.338
633,1.628,3.058,1.953,0.539,0.875,0.671,-0.126,12.446,6.153,0.177,14.399,8.138,2.964,3.203,2.645,0.982,0.915,1.545,32.325
634,1.629,3.058,1.953,0.539,0.875,0.671,-0.125,12.443,6.15,0.178,14.403,8.143,2.964,3.202,2.645,0.982,0.915,1.537,32.312
635,1.629,3.058,1.953,0.539,0.875,0.671,-0.126,12.445,6.152,0.177,14.406,8.145,2.964,3.203,2.645,0.982,0.915,1.528,32.299
636,1.629,3.058,1.952,0.539,0.875,0.671,-0.125,12.441,6.149,0.177,14.404,8.143,2.964,3.203,2.646,0.982,0.915,1.52,32.286
637,1.629,3.059,1.953,0.539,0.875,0.671,-0.123,12.442,6.15,0.18,14.408,8.148,2.964,3.203,2.645,0.982,0.915,1.512,32.274
638,1.628,3.06,1.954,0.539,0.875,0.671,-0.127,12.443,6.151,0.177,14.411,8.151,2.963,3.203,2.646,0.982,0.915,1.53,32.261
639,1.628,3.06,1.953,0.539,0.875,0.671,-0.134,12.442,6.15,0.171,14.411,8.15,2.963,3.202,2.646,0.982,0.915,1.521,32.248
640,1.629,3.059,1.952,0.539,0.875,0.671,-0.126,12.441,6.149,0.178,14.411,8.15,2.963,3.202,2.646,0.982,0.915,1.533,32.255
641,1.629,3.059,1.952,0.539,0.875,0.671,-0.131,12.441,6.148,0.173,14.41,8.15,2.963,3.203,2.646,0.982,0.915,1.532,32.25
642,1.629,3.059,1.953,0.539,0.875,0.671,-0.126,12.447,6.154,0.178,14.413,8.153,2.962,3.202,2.645,0.982,0.915,1.524,32.237
643,1.629,3.06,1.953,0.539,0.875,0.671,-0.127,12.45,6.157,0.177,14.417,8.156,2.962,3.202,2.645,0.982,0.915,1.516,32.238
644,1.629,3.06,1.953,0.539,0.875,0.671,-0.126,12.446,6.154,0.178,14.414,8.153,2.961,3.202,2.644,0.982,0.915,1.508,32.225
645,1.629,3.06,1.953,0.539,0.875,0.671,-0.132,12.447,6.155,0.172,14.417,8.156,2.962,3.203,2.645,0.982,0.915,1.499,32.212
646,1.629,3.06,1.954,0.539,0.875,0.671,-0.126,12.448,6.156,0.177,14.419,8.158,2.963,3.203,2.645,0.982,0.915,1.491,32.209
647,1.63,3.061,1.955,0.539,0.875,0.671,-0.113,12.452,6.159,0.191,14.426,8.164,2.963,3.203,2.645,0.982,0.915,1.483,32.196
648,1.629,3.061,1.954,0.539,0.875,0.671,-0.126,12.452,6.159,0.178,14.425,8.162,2.963,3.203,2.645,0.982,0.915,1.491,32.215
649,1.629,3.061,1.955,0.539,0.875,0.671,-0.128,12.452,6.159,0.176,14.426,8.163,2.964,3.204,2.646,0.982,0.915,1.483,32.202
650,1.629,3.061,1.955,0.539,0.875,0.671,-0.127,12.453,6.161,0.177,14.426,8.163,2.964,3.204,2.645,0.982,0.915,1.474,32.202
651,1.63,3.061,1.955,0.539,0.875,0.671,-0.12,12.453,6.16,0.184,14.426,8.164,2.964,3.204,2.645,0.982,0.915,1.466,32.189
652,1.629,3.061,1.955,0.539,0.875,0.671,-0.127,12.448,6.156,0.177,14.428,8.166,2.965,3.203,2.645,0.982,0.915,1.478,32.196
653,1.629,3.059,1.953,0.539,0.875,0.671,-0.12,12.439,6.147,0.183,14.416,8.155,2.965,3.203,2.645,0.982,0.915,1.5,32.214
654,1.629,3.059,1.954,0.539,0.875,0.671,-0.127,12.437,6.145,0.177,14.414,8.152,2.965,3.203,2.645,0.982,0.915,1.576,32.257
655,1.63,3.059,1.954,0.539,0.875,0.671,-0.125,12.439,6.148,0.179,14.418,8.157,2.965,3.204,2.645,0.982,0.915,1.567,32.258
656,1.63,3.058,1.952,0.539,0.875,0.671,-0.127,12.427,6.135,0.177,14.407,8.146,2.964,3.203,2.645,0.982,0.915,1.636,32.291
657,1.629,3.057,1.952,0.539,0.875,0.671,-0.122,12.424,6.133,0.182,14.407,8.146,2.964,3.203,2.646,0.982,0.915,1.627,32.279
658,1.629,3.057,1.952,0.539,0.875,0.671,-0.126,12.42,6.128,0.177,14.403,8.142,2.964,3.203,2.645,0.982,0.915,1.628,32.275
659,1.629,3.057,1.952,0.539,0.875,0.671,-0.129,12.42,6.129,0.174,14.406,8.146,2.963,3.204,2.646,0.982,0.915,1.62,32.262
660,1.629,3.058,1.953,0.539,0.875,0.671,-0.127,12.424,6.133,0.177,14.41,8.15,2.962,3.204,2.646,0.982,0.915,1.611,32.25
661,1.629,3.059,1.954,0.539,0.875,0.671,-0.125,12.424,6.133,0.178,14.416,8.155,2.962,3.204,2.646,0.982,0.915,1.603,32.237
662,1.629,3.059,1.955,0.539,0.875,0.672,-0.127,12.43,6.139,0.177,14.42,8.16,2.961,3.204,2.646,0.982,0.915,1.595,32.247
663,1.629,3.06,1.956,0.539,0.875,0.672,-0.124,12.431,6.141,0.18,14.424,8.164,2.962,3.204,2.646,0.982,0.915,1.587,32.234
664,1.628,3.06,1.956,0.539,0.875,0.672,-0.127,12.43,6.139,0.176,14.424,8.164,2.963,3.204,2.647,0.982,0.915,1.579,32.222
665,1.628,3.06,1.956,0.539,0.875,0.672,-0.126,12.428,6.138,0.178,14.425,8.165,2.962,3.205,2.647,0.982,0.915,1.571,32.218
666,1.628,3.06,1.955,0.539,0.875,0.672,-0.127,12.427,6.136,0.176,14.423,8.163,2.961,3.204,2.646,0.982,0.915,1.563,32.206
667,1.628,3.06,1.955,0.539,0.875,0.672,-0.129,12.427,6.136,0.174,14.424,8.164,2.96,3.204,2.647,0.982,0.915,1.555,32.194
668,1.628,3.06,1.955,0.539,0.875,0.672,-0.127,12.43,6.139,0.176,14.425,8.165,2.959,3.204,2.647,0.982,0.915,1.547,32.181
669,1.628,3.06,1.955,0.539,0.875,0.672,-0.122,12.43,6.14,0.181,14.425,8.165,2.959,3.204,2.646,0.982,0.915,1.566,32.197
670,1.628,3.06,1.956,0.539,0.876,0.672,-0.127,12.431,6.14,0.176,14.424,8.164,2.958,3.204,2.645,0.982,0.915,1.596,32.184
671,1.627,3.061,1.957,0.539,0.876,0.672,-0.12,12.433,6.143,0.183,14.431,8.171,2.959,3.204,2.645,0.982,0.915,1.588,32.172
672,1.627,3.061,1.957,0.538,0.876,0.672,-0.127,12.437,6.146,0.176,14.433,8.172,2.959,3.204,2.645,0.982,0.915,1.58,32.16
673,1.627,3.061,1.957,0.539,0.876,0.672,-0.118,12.439,6.148,0.185,14.437,8.176,2.959,3.204,2.644,0.982,0.915,1.572,32.148
674,1.627,3.06,1.956,0.538,0.875,0.672,-0.128,12.433,6.142,0.176,14.431,8.171,2.96,3.204,2.644,0.982,0.915,1.579,32.166
675,1.626,3.06,1.956,0.538,0.875,0.672,-0.132,12.435,6.144,0.171,14.436,8.175,2.959,3.204,2.644,0.982,0.915,1.582,32.166
676,1.627,3.061,1.957,0.538,0.875,0.672,-0.128,12.435,6.144,0.175,14.437,8.176,2.958,3.204,2.643,0.982,0.915,1.575,32.161
677,1.627,3.061,1.957,0.538,0.875,0.672,-0.129,12.435,6.144,0.175,14.441,8.18,2.959,3.204,2.643,0.982,0.915,1.567,32.149
678,1.627,3.061,1.957,0.538,0.875,0.672,-0.128,12.434,6.143,0.175,14.442,8.181,2.959,3.204,2.644,0.982,0.915,1.559,32.137
679,1.627,3.061,1.956,0.538,0.875,0.672,-0.133,12.432,6.142,0.171,14.442,8.181,2.959,3.205,2.644,0.982,0.915,1.551,32.134
680,1.627,3.061,1.956,0.538,0.875,0.672,-0.128,12.432,6.141,0.175,14.438,8.178,2.959,3.204,2.644,0.982,0.915,1.543,32.123
681,1.627,3.059,1.954,0.538,0.875,0.672,-0.128,12.425,6.135,0.175,14.432,8.171,2.959,3.205,2.645,0.982,0.915,1.546,32.132
682,1.627,3.058,1.953,0.538,0.875,0.671,-0.128,12.422,6.131,0.175,14.426,8.165,2.959,3.205,2.645,0.982,0.915,1.587,32.169
683,1.627,3.058,1.953,0.538,0.875,0.671,-0.131,12.423,6.132,0.172,14.428,8.167,2.959,3.205,2.646,0.982,0.915,1.579,32.157
684,1.627,3.057,1.952,0.538,0.875,0.671,-0.128,12.418,6.127,0.175,14.426,8.165,2.959,3.205,2.647,0.982,0.915,1.571,32.159
685,1.627,3.058,1.953,0.538,0.875,0.671,-0.125,12.419,6.129,0.178,14.428,8.167,2.959,3.206,2.646,0.982,0.915,1.564,32.147
686,1.627,3.058,1.954,0.538,0.875,0.671,-0.128,12.421,6.131,0.175,14.43,8.169,2.959,3.205,2.645,0.982,0.915,1.568,32.148
687,1.627,3.059,1.954,0.538,0.875,0.671,-0.126,12.423,6.133,0.177,14.434,8.173,2.959,3.206,2.646,0.982,0.915,1.56,32.145
688,1.627,3.059,1.954,0.538,0.875,0.671,-0.128,12.416,6.125,0.174,14.428,8.167,2.958,3.205,2.645,0.982,0.915,1.553,32.133
689,1.627,3.059,1.953,0.538,0.875,0.671,-0.127,12.414,6.124,0.175,14.432,8.171,2.959,3.205,2.645,0.982,0.915,1.545,32.142
690,1.626,3.06,1.954,0.538,0.875,0.671,-0.128,12.416,6.126,0.175,14.438,8.177,2.959,3.205,2.645,0.982,0.915,1.537,32.13
691,1.626,3.059,1.954,0.538,0.875,0.671,-0.124,12.416,6.126,0.178,14.441,8.181,2.959,3.205,2.645,0.982,0.915,1.53,32.127
692,1.626,3.06,1.955,0.538,0.875,0.671,-0.128,12.416,6.126,0.175,14.443,8.182,2.959,3.205,2.645,0.982,0.915,1.522,32.116
693,1.626,3.06,1.954,0.538,0.875,0.671,-0.131,12.416,6.126,0.171,14.444,8.183,2.959,3.206,2.645,0.982,0.915,1.524,32.114
