N,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
177,1.689,3.092,2.713,0.53,0.85,0.808,0.015,12.349,12.226,0.214,14.429,14.273,2.901,3.116,3.315,0.979,0.975,3.689,7.106
178,1.689,3.09,2.711,0.53,0.85,0.807,-0.0,12.336,12.213,0.197,14.416,14.261,2.904,3.117,3.318,0.979,0.975,3.686,7.083
179,1.689,3.093,2.713,0.531,0.851,0.808,0.027,12.344,12.221,0.224,14.431,14.276,2.906,3.118,3.319,0.979,0.975,3.665,7.044
180,1.688,3.093,2.714,0.53,0.851,0.808,-0.001,12.358,12.236,0.196,14.439,14.283,2.908,3.119,3.321,0.979,0.975,3.682,7.153
181,1.687,3.093,2.714,0.531,0.851,0.809,0.043,12.362,12.24,0.239,14.444,14.29,2.91,3.12,3.322,0.979,0.975,3.661,7.113
182,1.685,3.088,2.71,0.53,0.851,0.808,-0.0,12.343,12.22,0.196,14.427,14.272,2.912,3.12,3.324,0.979,0.975,3.733,7.166
183,1.685,3.086,2.71,0.53,0.851,0.808,0.012,12.337,12.215,0.209,14.42,14.265,2.913,3.12,3.324,0.979,0.975,3.712,7.127
184,1.686,3.087,2.711,0.53,0.851,0.808,0.0,12.33,12.208,0.2,14.406,14.251,2.914,3.12,3.325,0.979,0.975,3.692,7.088
185,1.69,3.088,2.711,0.531,0.851,0.808,0.018,12.337,12.215,0.216,14.415,14.26,2.918,3.119,3.325,0.979,0.975,3.672,7.05
186,1.692,3.088,2.712,0.531,0.851,0.808,-0.0,12.337,12.215,0.199,14.413,14.259,2.923,3.119,3.327,0.979,0.974,3.653,7.012
187,1.695,3.088,2.712,0.532,0.851,0.808,0.022,12.335,12.213,0.22,14.412,14.258,2.927,3.12,3.328,0.979,0.974,3.633,6.974
188,1.695,3.085,2.71,0.532,0.851,0.808,0.0,12.326,12.204,0.197,14.41,14.256,2.931,3.121,3.33,0.979,0.974,3.631,6.955
189,1.696,3.085,2.711,0.532,0.851,0.808,0.007,12.323,12.201,0.204,14.407,14.253,2.933,3.121,3.331,0.979,0.974,3.612,6.918
190,1.697,3.085,2.711,0.532,0.851,0.808,-0.0,12.314,12.192,0.196,14.405,14.252,2.935,3.122,3.33,0.979,0.974,3.615,6.882
191,1.698,3.085,2.712,0.532,0.851,0.808,0.021,12.316,12.195,0.217,14.409,14.256,2.935,3.124,3.331,0.979,0.974,3.596,6.846
192,1.698,3.085,2.711,0.532,0.851,0.808,-0.0,12.295,12.174,0.195,14.401,14.247,2.935,3.124,3.331,0.979,0.974,3.577,6.81
193,1.7,3.084,2.711,0.531,0.85,0.806,0.028,12.308,12.186,0.224,14.424,14.27,2.937,3.124,3.333,0.979,0.974,3.559,6.775
194,1.7,3.086,2.709,0.531,0.849,0.806,-0.001,12.313,12.189,0.195,14.433,14.274,2.938,3.123,3.334,0.979,0.974,3.541,6.74
195,1.699,3.084,2.707,0.53,0.848,0.804,-0.036,12.294,12.171,0.159,14.409,14.252,2.941,3.123,3.337,0.979,0.975,3.522,6.705
196,1.701,3.085,2.709,0.531,0.849,0.805,-0.001,12.291,12.168,0.193,14.412,14.255,2.944,3.124,3.338,0.979,0.975,3.504,6.671
197,1.701,3.086,2.71,0.531,0.848,0.805,0.003,12.29,12.167,0.197,14.415,14.258,2.948,3.124,3.339,0.979,0.975,3.531,6.703
198,1.701,3.087,2.71,0.532,0.849,0.805,-0.0,12.285,12.162,0.194,14.408,14.25,2.952,3.124,3.339,0.979,0.975,3.513,6.67
199,1.701,3.082,2.706,0.532,0.849,0.805,0.002,12.255,12.132,0.198,14.377,14.22,2.953,3.123,3.339,0.979,0.975,3.529,6.703
200,1.7,3.08,2.706,0.532,0.849,0.805,-0.0,12.236,12.114,0.196,14.366,14.21,2.954,3.123,3.337,0.979,0.975,3.511,6.67
201,1.7,3.081,2.707,0.532,0.849,0.805,0.018,12.238,12.115,0.214,14.372,14.216,2.955,3.123,3.337,0.979,0.975,3.494,6.636
202,1.699,3.081,2.707,0.532,0.849,0.805,-0.001,12.244,12.121,0.194,14.372,14.216,2.955,3.122,3.336,0.979,0.975,3.504,6.631
203,1.702,3.082,2.711,0.532,0.849,0.805,0.023,12.243,12.121,0.217,14.383,14.227,2.955,3.123,3.337,0.979,0.975,3.557,6.669
204,1.702,3.082,2.715,0.532,0.849,0.805,-0.002,12.257,12.134,0.193,14.395,14.238,2.955,3.12,3.335,0.979,0.975,3.54,6.636
205,1.702,3.083,2.717,0.532,0.848,0.805,0.009,12.258,12.136,0.204,14.405,14.248,2.956,3.121,3.334,0.979,0.975,3.522,6.604
206,1.7,3.083,2.719,0.532,0.848,0.805,-0.003,12.264,12.142,0.192,14.42,14.263,2.958,3.121,3.334,0.979,0.975,3.505,6.679
207,1.7,3.081,2.721,0.532,0.847,0.805,0.004,12.265,12.143,0.199,14.424,14.268,2.957,3.122,3.334,0.979,0.975,3.488,6.647
208,1.7,3.082,2.72,0.532,0.847,0.804,-0.002,12.247,12.125,0.193,14.404,14.247,2.957,3.121,3.333,0.979,0.975,3.525,6.722
209,1.703,3.083,2.723,0.532,0.846,0.804,0.027,12.25,12.128,0.221,14.414,14.257,2.959,3.121,3.332,0.979,0.975,3.508,6.69
210,1.701,3.082,2.723,0.532,0.847,0.804,-0.002,12.244,12.122,0.192,14.414,14.257,2.961,3.121,3.331,0.979,0.975,3.544,6.817
211,1.7,3.081,2.721,0.531,0.846,0.804,-0.001,12.239,12.118,0.193,14.417,14.261,2.964,3.122,3.333,0.979,0.975,3.527,6.784
212,1.7,3.079,2.719,0.531,0.846,0.804,-0.003,12.245,12.123,0.191,14.418,14.261,2.967,3.122,3.334,0.979,0.975,3.574,6.878
213,1.701,3.079,2.72,0.531,0.846,0.803,-0.008,12.247,12.124,0.185,14.423,14.265,2.969,3.122,3.336,0.979,0.975,3.557,6.901
214,1.7,3.078,2.72,0.532,0.846,0.804,-0.003,12.242,12.118,0.19,14.425,14.266,2.972,3.122,3.336,0.979,0.975,3.54,6.896
215,1.699,3.077,2.719,0.531,0.846,0.803,0.001,12.247,12.123,0.193,14.434,14.275,2.97,3.122,3.336,0.979,0.975,3.524,6.864
216,1.7,3.078,2.721,0.531,0.846,0.804,-0.003,12.258,12.134,0.189,14.44,14.281,2.969,3.121,3.334,0.979,0.975,3.61,6.961
217,1.699,3.078,2.72,0.531,0.846,0.803,-0.006,12.257,12.133,0.186,14.445,14.285,2.965,3.122,3.336,0.979,0.975,3.594,6.987
218,1.7,3.076,2.718,0.531,0.846,0.803,-0.005,12.247,12.123,0.188,14.445,14.285,2.961,3.122,3.338,0.979,0.975,3.577,6.979
219,1.702,3.077,2.718,0.532,0.846,0.803,0.026,12.252,12.127,0.218,14.454,14.293,2.96,3.123,3.337,0.979,0.975,3.713,7.099
220,1.701,3.077,2.718,0.532,0.846,0.803,-0.005,12.231,12.106,0.187,14.462,14.301,2.958,3.122,3.339,0.979,0.975,3.772,7.143
221,1.701,3.078,2.72,0.532,0.846,0.803,0.01,12.231,12.107,0.202,14.466,14.306,2.959,3.123,3.337,0.979,0.975,3.755,7.11
222,1.7,3.08,2.721,0.532,0.847,0.803,-0.005,12.241,12.118,0.187,14.477,14.318,2.96,3.122,3.336,0.979,0.975,3.765,7.105
223,1.698,3.08,2.722,0.532,0.847,0.804,0.0,12.246,12.123,0.191,14.488,14.329,2.961,3.123,3.336,0.979,0.975,3.782,7.107
224,1.698,3.081,2.724,0.532,0.847,0.804,-0.005,12.262,12.137,0.186,14.498,14.337,2.962,3.121,3.332,0.979,0.975,3.765,7.12
225,1.696,3.08,2.725,0.531,0.847,0.804,-0.026,12.259,12.135,0.165,14.498,14.338,2.962,3.122,3.333,0.979,0.975,3.789,7.129
226,1.697,3.081,2.725,0.532,0.847,0.804,-0.005,12.266,12.142,0.186,14.506,14.346,2.963,3.122,3.332,0.979,0.975,3.772,7.098
227,1.697,3.081,2.727,0.531,0.847,0.804,-0.016,12.267,12.143,0.175,14.516,14.355,2.963,3.123,3.334,0.979,0.975,3.756,7.066
228,1.697,3.082,2.727,0.532,0.847,0.804,-0.005,12.261,12.137,0.186,14.529,14.368,2.962,3.122,3.333,0.979,0.975,3.812,7.108
229,1.698,3.081,2.729,0.532,0.847,0.804,0.0,12.263,12.139,0.192,14.535,14.374,2.96,3.123,3.334,0.979,0.975,3.796,7.077
230,1.697,3.084,2.73,0.532,0.847,0.804,-0.004,12.264,12.139,0.188,14.534,14.372,2.958,3.123,3.333,0.979,0.975,3.779,7.047
231,1.697,3.083,2.73,0.532,0.847,0.804,0.008,12.261,12.137,0.201,14.535,14.374,2.957,3.123,3.333,0.979,0.975,3.763,7.016
232,1.697,3.082,2.728,0.532,0.847,0.804,-0.004,12.231,12.107,0.189,14.502,14.341,2.957,3.123,3.334,0.979,0.975,3.746,7.015
233,1.697,3.081,2.729,0.532,0.847,0.805,0.004,12.236,12.112,0.196,14.502,14.343,2.958,3.123,3.336,0.979,0.975,3.73,6.984
234,1.696,3.079,2.727,0.532,0.848,0.805,-0.003,12.24,12.117,0.189,14.509,14.349,2.959,3.122,3.336,0.979,0.975,3.714,6.955
235,1.695,3.081,2.729,0.531,0.848,0.805,-0.005,12.24,12.117,0.186,14.505,14.345,2.961,3.123,3.337,0.979,0.975,3.752,6.978
236,1.696,3.081,2.728,0.532,0.848,0.805,-0.004,12.221,12.098,0.188,14.496,14.337,2.962,3.122,3.338,0.979,0.975,3.736,6.949
237,1.696,3.077,2.725,0.532,0.847,0.804,-0.017,12.211,12.089,0.173,14.482,14.323,2.963,3.123,3.338,0.979,0.975,4.001,7.201
238,1.696,3.077,2.724,0.532,0.847,0.804,-0.003,12.208,12.084,0.187,14.477,14.317,2.964,3.121,3.336,0.979,0.975,3.985,7.17
239,1.696,3.08,2.729,0.532,0.847,0.805,-0.004,12.223,12.1,0.188,14.487,14.328,2.967,3.121,3.338,0.979,0.975,3.968,7.14
240,1.695,3.08,2.729,0.533,0.848,0.805,-0.003,12.228,12.105,0.188,14.492,14.333,2.969,3.123,3.34,0.979,0.975,3.951,7.111
241,1.696,3.083,2.733,0.533,0.848,0.805,0.006,12.24,12.117,0.196,14.5,14.341,2.97,3.122,3.337,0.979,0.975,4.018,7.164
242,1.694,3.081,2.732,0.534,0.848,0.806,-0.002,12.232,12.109,0.188,14.494,14.335,2.97,3.123,3.336,0.979,0.975,4.033,7.166
243,1.694,3.083,2.735,0.535,0.849,0.806,0.009,12.233,12.111,0.199,14.492,14.334,2.971,3.123,3.336,0.979,0.975,4.068,7.188
244,1.693,3.084,2.733,0.535,0.849,0.806,-0.004,12.245,12.121,0.187,14.5,14.341,2.973,3.124,3.338,0.979,0.975,4.089,7.159
245,1.692,3.084,2.736,0.535,0.849,0.807,0.003,12.25,12.127,0.194,14.503,14.344,2.975,3.125,3.338,0.979,0.975,4.154,7.211
246,1.691,3.085,2.734,0.535,0.849,0.806,-0.004,12.248,12.124,0.186,14.503,14.343,2.976,3.124,3.336,0.979,0.974,4.137,7.182
247,1.692,3.086,2.737,0.535,0.849,0.806,-0.012,12.249,12.126,0.179,14.502,14.342,2.979,3.123,3.334,0.979,0.974,4.12,7.153
248,1.692,3.085,2.734,0.535,0.849,0.806,-0.004,12.211,12.088,0.187,14.492,14.332,2.981,3.123,3.334,0.979,0.974,4.103,7.169
249,1.691,3.085,2.736,0.535,0.849,0.806,0.006,12.221,12.097,0.196,14.501,14.34,2.983,3.124,3.336,0.979,0.974,4.137,7.24
250,1.691,3.087,2.735,0.535,0.849,0.806,-0.003,12.212,12.08,0.188,14.497,14.324,2.985,3.125,3.337,0.979,0.974,4.121,7.211
251,1.691,3.088,2.738,0.534,0.85,0.807,-0.021,12.211,12.079,0.174,14.496,14.323,2.986,3.125,3.337,0.979,0.974,4.104,7.183
252,1.692,3.09,2.74,0.535,0.85,0.807,-0.003,12.208,12.076,0.192,14.504,14.332,2.987,3.124,3.336,0.979,0.974,4.088,7.154
253,1.691,3.091,2.741,0.535,0.85,0.808,-0.008,12.212,12.081,0.186,14.506,14.334,2.987,3.123,3.333,0.979,0.974,4.072,7.182
254,1.692,3.091,2.742,0.535,0.85,0.808,-0.003,12.215,12.083,0.191,14.509,14.336,2.987,3.124,3.332,0.979,0.974,4.056,7.154
255,1.691,3.092,2.744,0.536,0.85,0.808,-0.012,12.222,12.091,0.183,14.512,14.34,2.987,3.123,3.33,0.979,0.974,4.04,7.126
256,1.691,3.091,2.744,0.535,0.85,0.808,-0.003,12.21,12.079,0.192,14.519,14.348,2.987,3.121,3.329,0.979,0.974,4.17,7.196
257,1.691,3.094,2.748,0.536,0.85,0.808,0.007,12.224,12.093,0.202,14.528,14.357,2.988,3.121,3.329,0.979,0.974,4.154,7.168
258,1.692,3.095,2.748,0.536,0.851,0.808,-0.004,12.229,12.098,0.192,14.533,14.361,2.989,3.121,3.33,0.978,0.974,4.177,7.179
259,1.691,3.091,2.745,0.536,0.85,0.808,-0.033,12.178,12.047,0.163,14.473,14.302,2.99,3.12,3.329,0.978,0.974,4.243,7.261
260,1.691,3.089,2.744,0.537,0.85,0.808,-0.004,12.166,12.035,0.191,14.456,14.285,2.991,3.12,3.33,0.979,0.974,4.275,7.33
261,1.691,3.087,2.743,0.537,0.85,0.808,-0.009,12.141,12.011,0.187,14.425,14.255,2.989,3.121,3.33,0.979,0.974,4.423,7.356
262,1.692,3.086,2.741,0.537,0.85,0.808,-0.003,12.124,11.994,0.193,14.401,14.23,2.987,3.118,3.328,0.979,0.974,4.427,7.349
263,1.692,3.085,2.742,0.537,0.851,0.808,-0.016,12.135,12.005,0.179,14.41,14.241,2.988,3.119,3.33,0.979,0.974,4.465,7.376
264,1.694,3.087,2.743,0.538,0.851,0.808,-0.003,12.134,12.004,0.192,14.41,14.24,2.99,3.119,3.331,0.979,0.974,4.506,7.406
265,1.695,3.089,2.747,0.538,0.851,0.809,0.014,12.141,12.012,0.209,14.419,14.25,2.989,3.119,3.329,0.979,0.974,4.565,7.454
266,1.694,3.087,2.746,0.538,0.851,0.809,-0.005,12.149,12.019,0.19,14.429,14.259,2.988,3.119,3.331,0.978,0.974,4.585,7.463
267,1.694,3.087,2.746,0.538,0.852,0.809,-0.007,12.144,12.015,0.187,14.421,14.251,2.986,3.119,3.33,0.978,0.974,4.568,7.462
268,1.693,3.087,2.747,0.539,0.852,0.81,-0.005,12.152,12.023,0.189,14.426,14.256,2.985,3.119,3.33,0.978,0.974,4.578,7.434
269,1.693,3.087,2.748,0.539,0.852,0.81,-0.013,12.15,12.021,0.18,14.421,14.252,2.987,3.119,3.328,0.978,0.974,4.561,7.407
270,1.692,3.088,2.749,0.539,0.852,0.81,-0.005,12.15,12.02,0.188,14.424,14.254,2.989,3.12,3.329,0.978,0.974,4.576,7.395
271,1.693,3.088,2.749,0.539,0.852,0.81,-0.005,12.14,12.011,0.188,14.413,14.244,2.99,3.12,3.327,0.978,0.974,4.559,7.429
272,1.693,3.088,2.749,0.54,0.852,0.81,-0.006,12.14,12.011,0.187,14.417,14.248,2.99,3.119,3.328,0.978,0.974,4.542,7.402
273,1.692,3.083,2.747,0.54,0.852,0.81,-0.024,12.095,11.967,0.169,14.37,14.201,2.987,3.117,3.327,0.978,0.974,4.578,7.48
274,1.692,3.084,2.747,0.54,0.852,0.811,-0.005,12.097,11.968,0.188,14.367,14.198,2.984,3.114,3.323,0.978,0.974,4.561,7.519
275,1.692,3.085,2.747,0.541,0.853,0.811,-0.027,12.12,11.989,0.166,14.387,14.217,2.985,3.114,3.325,0.978,0.974,4.545,7.543
276,1.694,3.084,2.745,0.541,0.852,0.81,-0.005,12.109,11.979,0.188,14.39,14.219,2.987,3.114,3.325,0.978,0.974,4.528,7.516
277,1.695,3.085,2.748,0.542,0.853,0.811,0.006,12.123,11.993,0.198,14.402,14.231,2.988,3.114,3.324,0.978,0.974,4.656,7.561
278,1.694,3.083,2.745,0.541,0.852,0.81,-0.005,12.089,11.959,0.188,14.396,14.224,2.99,3.114,3.326,0.978,0.974,4.639,7.534
279,1.694,3.082,2.744,0.54,0.852,0.81,-0.027,12.094,11.964,0.166,14.397,14.225,2.987,3.115,3.326,0.978,0.974,4.862,7.865
280,1.693,3.08,2.744,0.541,0.852,0.81,-0.004,12.088,11.958,0.189,14.409,14.237,2.984,3.115,3.325,0.978,0.974,4.844,7.882
281,1.692,3.078,2.742,0.54,0.852,0.81,-0.008,12.076,11.946,0.185,14.389,14.218,2.983,3.115,3.326,0.978,0.974,5.183,8.21
282,1.693,3.079,2.742,0.541,0.852,0.811,-0.003,12.073,11.943,0.19,14.39,14.218,2.983,3.116,3.326,0.978,0.974,5.165,8.181
283,1.692,3.079,2.742,0.54,0.853,0.811,-0.018,12.073,11.942,0.174,14.391,14.217,2.981,3.116,3.328,0.978,0.974,5.146,8.181
284,1.692,3.079,2.741,0.54,0.852,0.81,-0.002,12.079,11.947,0.189,14.402,14.227,2.979,3.118,3.329,0.978,0.974,5.128,8.152
285,1.69,3.079,2.74,0.54,0.853,0.81,-0.018,12.084,11.951,0.174,14.406,14.231,2.978,3.117,3.329,0.978,0.973,5.154,8.168
286,1.69,3.079,2.739,0.54,0.853,0.81,-0.002,12.091,11.958,0.189,14.414,14.239,2.977,3.117,3.328,0.978,0.973,5.136,8.183
287,1.689,3.08,2.74,0.54,0.853,0.811,-0.022,12.097,11.964,0.169,14.419,14.244,2.977,3.117,3.329,0.978,0.973,5.118,8.154
288,1.69,3.081,2.74,0.54,0.853,0.81,-0.002,12.101,11.968,0.188,14.428,14.251,2.978,3.118,3.328,0.978,0.973,5.111,8.148
289,1.689,3.08,2.74,0.541,0.853,0.811,-0.002,12.103,11.97,0.188,14.429,14.252,2.979,3.117,3.329,0.978,0.973,5.094,8.182
290,1.689,3.08,2.74,0.54,0.853,0.81,-0.003,12.095,11.962,0.187,14.431,14.255,2.981,3.117,3.331,0.978,0.973,5.098,8.24
291,1.689,3.082,2.74,0.541,0.853,0.81,0.002,12.099,11.965,0.191,14.433,14.256,2.98,3.115,3.331,0.978,0.973,5.096,8.243
292,1.688,3.08,2.739,0.54,0.853,0.81,-0.002,12.083,11.949,0.187,14.425,14.248,2.98,3.116,3.332,0.978,0.973,5.078,8.215
293,1.688,3.079,2.737,0.541,0.853,0.81,0.001,12.08,11.947,0.19,14.42,14.243,2.98,3.115,3.33,0.978,0.973,5.061,8.187
294,1.687,3.078,2.738,0.54,0.853,0.811,-0.002,12.087,11.954,0.186,14.422,14.245,2.98,3.114,3.329,0.978,0.973,5.064,8.159
295,1.688,3.079,2.738,0.541,0.853,0.811,0.002,12.086,11.953,0.191,14.42,14.242,2.978,3.114,3.329,0.978,0.974,5.047,8.131
296,1.686,3.078,2.736,0.54,0.853,0.811,-0.002,12.071,11.938,0.186,14.413,14.236,2.976,3.114,3.328,0.978,0.974,5.051,8.167
297,1.687,3.079,2.737,0.541,0.854,0.811,0.005,12.076,11.942,0.192,14.417,14.239,2.976,3.115,3.329,0.978,0.974,5.034,8.14
298,1.686,3.077,2.735,0.541,0.853,0.811,-0.002,12.068,11.934,0.185,14.416,14.238,2.976,3.115,3.33,0.978,0.974,5.073,8.15
299,1.686,3.078,2.735,0.541,0.854,0.811,-0.002,12.069,11.935,0.185,14.418,14.239,2.974,3.116,3.332,0.978,0.974,5.056,8.123
300,1.687,3.079,2.733,0.541,0.854,0.811,-0.002,12.074,11.94,0.185,14.423,14.243,2.972,3.115,3.329,0.978,0.974,5.039,8.137
301,1.686,3.08,2.732,0.541,0.854,0.812,-0.018,12.071,11.936,0.169,14.416,14.236,2.972,3.116,3.33,0.978,0.974,5.022,8.11
302,1.686,3.078,2.732,0.541,0.854,0.812,-0.002,12.058,11.923,0.184,14.414,14.235,2.972,3.117,3.331,0.978,0.974,5.005,8.083
303,1.685,3.079,2.733,0.541,0.854,0.812,-0.009,12.064,11.929,0.177,14.416,14.236,2.969,3.117,3.332,0.978,0.974,4.989,8.073
304,1.685,3.08,2.734,0.541,0.854,0.812,-0.002,12.084,11.949,0.184,14.43,14.25,2.965,3.118,3.333,0.978,0.974,5.027,8.101
305,1.684,3.079,2.734,0.541,0.855,0.813,-0.01,12.085,11.95,0.176,14.428,14.248,2.965,3.116,3.332,0.978,0.974,5.011,8.075
306,1.683,3.08,2.735,0.541,0.854,0.813,-0.002,12.077,11.942,0.184,14.43,14.251,2.966,3.116,3.33,0.978,0.974,5.054,8.048
307,1.684,3.081,2.734,0.541,0.855,0.813,0.001,12.081,11.945,0.186,14.43,14.25,2.966,3.116,3.33,0.978,0.974,5.037,8.022
308,1.683,3.081,2.736,0.541,0.855,0.813,-0.002,12.08,11.945,0.183,14.433,14.253,2.966,3.116,3.331,0.978,0.974,5.021,7.996
309,1.683,3.08,2.733,0.542,0.855,0.813,-0.006,12.078,11.942,0.179,14.428,14.247,2.967,3.116,3.332,0.978,0.974,5.03,7.995
310,1.683,3.078,2.731,0.542,0.855,0.813,-0.002,12.068,11.932,0.183,14.417,14.236,2.968,3.117,3.334,0.978,0.974,5.014,7.969
311,1.684,3.075,2.729,0.542,0.855,0.813,0.014,12.035,11.899,0.198,14.381,14.201,2.968,3.116,3.334,0.978,0.974,5.11,8.056
312,1.682,3.071,2.726,0.542,0.854,0.812,-0.002,12.022,11.886,0.183,14.362,14.181,2.967,3.116,3.333,0.978,0.974,5.286,8.127
313,1.681,3.068,2.723,0.542,0.854,0.812,-0.014,12.005,11.869,0.17,14.34,14.16,2.967,3.115,3.333,0.978,0.974,5.303,8.202
314,1.681,3.068,2.722,0.542,0.854,0.812,-0.002,12.01,11.873,0.182,14.344,14.163,2.967,3.116,3.332,0.978,0.974,5.286,8.266
315,1.679,3.066,2.72,0.541,0.854,0.812,-0.019,12.002,11.865,0.166,14.334,14.152,2.964,3.114,3.331,0.978,0.974,5.304,8.275
316,1.679,3.065,2.72,0.542,0.854,0.813,-0.002,11.999,11.862,0.182,14.325,14.143,2.961,3.113,3.33,0.978,0.973,5.287,8.249
317,1.68,3.067,2.72,0.542,0.854,0.813,0.017,12.001,11.862,0.201,14.325,14.143,2.96,3.113,3.33,0.978,0.973,5.271,8.244
318,1.678,3.064,2.719,0.542,0.854,0.812,-0.002,11.995,11.857,0.182,14.315,14.133,2.959,3.112,3.331,0.978,0.973,5.28,8.271
319,1.678,3.065,2.718,0.542,0.854,0.813,-0.014,11.987,11.849,0.172,14.306,14.123,2.961,3.112,3.331,0.978,0.973,5.264,8.245
320,1.677,3.065,2.718,0.542,0.854,0.813,0.002,11.988,11.85,0.189,14.306,14.124,2.962,3.113,3.331,0.978,0.973,5.273,8.271
321,1.676,3.064,2.717,0.542,0.854,0.813,-0.004,11.986,11.847,0.182,14.304,14.119,2.96,3.114,3.332,0.978,0.973,5.285,8.274
322,1.676,3.065,2.717,0.542,0.854,0.813,0.002,11.995,11.854,0.188,14.309,14.122,2.959,3.113,3.333,0.978,0.973,5.269,8.248
323,1.675,3.066,2.718,0.542,0.855,0.813,-0.012,11.995,11.852,0.176,14.307,14.119,2.957,3.114,3.335,0.978,0.973,5.253,8.222
324,1.675,3.063,2.715,0.542,0.855,0.813,0.003,11.99,11.848,0.19,14.301,14.113,2.956,3.113,3.335,0.978,0.973,5.28,8.241
325,1.675,3.063,2.715,0.542,0.855,0.813,-0.004,11.995,11.852,0.183,14.301,14.114,2.957,3.113,3.336,0.978,0.973,5.264,8.216
326,1.674,3.064,2.716,0.542,0.855,0.813,0.003,11.994,11.852,0.189,14.307,14.12,2.958,3.114,3.336,0.978,0.973,5.248,8.191
327,1.673,3.06,2.712,0.542,0.855,0.813,-0.016,11.98,11.838,0.172,14.289,14.102,2.956,3.113,3.337,0.978,0.973,5.289,8.242
328,1.673,3.06,2.712,0.542,0.855,0.813,0.004,11.965,11.823,0.191,14.282,14.095,2.953,3.113,3.337,0.978,0.973,5.273,8.217
329,1.672,3.058,2.711,0.542,0.855,0.813,-0.003,11.96,11.817,0.185,14.275,14.088,2.952,3.113,3.337,0.978,0.973,5.308,8.192
330,1.672,3.06,2.712,0.543,0.855,0.813,0.004,11.963,11.82,0.191,14.274,14.087,2.951,3.113,3.336,0.978,0.973,5.292,8.192
331,1.673,3.062,2.714,0.543,0.855,0.814,0.025,11.963,11.82,0.212,14.275,14.086,2.95,3.113,3.335,0.978,0.973,5.276,8.168
332,1.672,3.06,2.712,0.542,0.855,0.814,0.004,11.964,11.82,0.192,14.273,14.085,2.949,3.113,3.336,0.978,0.973,5.287,8.307
333,1.671,3.06,2.713,0.542,0.855,0.814,-0.001,11.966,11.823,0.188,14.273,14.084,2.948,3.112,3.336,0.978,0.973,5.271,8.282
334,1.671,3.061,2.713,0.542,0.855,0.814,0.003,11.971,11.827,0.192,14.276,14.087,2.947,3.112,3.337,0.978,0.973,5.256,8.258
335,1.67,3.06,2.713,0.542,0.855,0.814,-0.003,11.974,11.83,0.186,14.275,14.086,2.945,3.112,3.336,0.978,0.973,5.24,8.248
336,1.669,3.06,2.712,0.542,0.855,0.814,0.003,11.979,11.834,0.191,14.274,14.085,2.942,3.112,3.336,0.978,0.973,5.224,8.223
337,1.669,3.06,2.714,0.542,0.855,0.814,0.002,11.982,11.837,0.189,14.276,14.086,2.942,3.112,3.337,0.978,0.973,5.268,8.243
338,1.668,3.059,2.712,0.542,0.855,0.814,0.003,11.974,11.829,0.19,14.265,14.074,2.941,3.112,3.335,0.978,0.973,5.305,8.306
339,1.668,3.06,2.713,0.542,0.855,0.814,0.01,11.978,11.832,0.197,14.266,14.074,2.94,3.113,3.336,0.978,0.973,5.289,8.281
340,1.667,3.059,2.712,0.542,0.855,0.814,0.003,11.972,11.825,0.19,14.257,14.064,2.94,3.112,3.335,0.978,0.973,5.323,8.322
341,1.667,3.061,2.713,0.542,0.855,0.814,-0.004,11.976,11.828,0.183,14.263,14.069,2.941,3.112,3.337,0.978,0.973,5.307,8.298
342,1.666,3.06,2.712,0.542,0.855,0.814,0.003,11.97,11.822,0.19,14.273,14.079,2.941,3.112,3.337,0.978,0.973,5.312,8.295
343,1.666,3.061,2.712,0.542,0.856,0.814,0.004,11.971,11.823,0.19,14.273,14.078,2.941,3.112,3.336,0.978,0.973,5.297,8.271
344,1.665,3.061,2.712,0.542,0.856,0.814,0.003,11.973,11.825,0.189,14.272,14.078,2.94,3.113,3.337,0.978,0.973,5.32,8.285
345,1.665,3.062,2.711,0.542,0.856,0.815,0.001,11.978,11.828,0.187,14.279,14.082,2.94,3.114,3.338,0.978,0.973,5.305,8.261
346,1.665,3.062,2.71,0.542,0.856,0.815,0.003,11.978,11.829,0.188,14.287,14.09,2.941,3.114,3.34,0.978,0.973,5.29,8.237
347,1.665,3.063,2.712,0.543,0.856,0.815,-0.003,11.978,11.828,0.183,14.284,14.087,2.941,3.114,3.341,0.978,0.973,5.274,8.214
348,1.664,3.062,2.711,0.543,0.856,0.815,0.002,11.984,11.834,0.187,14.292,14.095,2.942,3.115,3.34,0.978,0.973,5.259,8.19
349,1.664,3.061,2.71,0.543,0.856,0.815,-0.007,11.977,11.827,0.178,14.285,14.088,2.943,3.115,3.341,0.978,0.973,5.359,8.281
350,1.664,3.062,2.711,0.543,0.857,0.816,0.001,11.995,11.843,0.186,14.298,14.098,2.943,3.115,3.341,0.978,0.973,5.343,8.277
351,1.664,3.061,2.711,0.543,0.857,0.816,-0.0,11.986,11.833,0.185,14.286,14.086,2.943,3.115,3.341,0.978,0.973,5.328,8.253
