ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1089-134691-0018_4970-29095-0024,Spk2,2.77,3.687,3.283,0.82,0.954,0.923,8.728,14.704,14.601,9.004,15.377,15.242,3.17,3.235,2.854,0.991,0.98,-3.75,-5.932
1089-134691-0019_2830-3980-0011,Spk1,2.005,2.781,2.73,0.615,0.93,0.918,1.612,11.998,11.989,1.989,13.735,13.72,2.539,3.114,3.322,0.973,0.972,-3.75,-5.932
1089-134691-0019_2830-3980-0011,Spk2,1.737,3.099,2.371,0.541,0.845,0.769,-1.984,13.388,13.1,-1.578,14.241,13.894,2.539,3.074,3.612,0.989,0.974,-3.75,-5.932
1089-134691-0019_672-122797-0023,Spk1,1.786,3.3,2.885,0.599,0.925,0.901,6.076,11.859,11.802,6.567,14.608,14.496,3.209,3.434,3.599,0.973,0.966,-3.75,-5.932
1089-134691-0019_672-122797-0023,Spk2,1.431,3.721,3.341,0.427,0.869,0.822,-6.581,11.642,11.377,-3.85,13.853,13.538,3.209,3.346,3.787,0.978,0.971,4.583,2.401
1089-134691-0020_7021-85628-0000,Spk1,1.889,3.752,3.327,0.507,0.875,0.812,0.717,16.755,16.74,1.037,18.105,18.075,2.692,2.979,3.332,0.979,0.971,-3.75,44.068
1089-134691-0020_7021-85628-0000,Spk2,1.728,3.157,3.285,0.749,0.959,0.957,-1.046,12.916,12.897,-0.728,18.315,18.216,2.692,3.136,3.596,0.936,0.976,-3.75,-5.932
1089-134691-0020_908-31957-0004,Spk1,1.63,3.647,3.256,0.436,0.882,0.83,-2.514,15.537,15.481,-2.146,17.281,17.163,3.202,2.943,3.144,0.951,0.948,-3.75,-5.932
1089-134691-0020_908-31957-0004,Spk2,1.888,2.836,2.116,0.678,0.895,0.773,2.343,10.745,10.615,2.649,14.1,13.835,3.202,3.221,3.18,0.965,0.933,-3.75,24.068
1089-134691-0022_2830-3979-0000,Spk1,1.52,2.997,2.541,0.405,0.914,0.891,-5.724,14.919,14.911,-5.457,15.304,15.298,3.29,3.344,3.868,0.989,0.979,-3.75,-5.932
1089-134691-0022_2830-3979-0000,Spk2,1.899,2.984,3.0,0.594,0.819,0.814,5.7,14.049,14.034,5.88,14.494,14.473,3.29,3.298,3.298,0.995,0.991,-3.75,-5.932
1089-134691-0023_1580-141083-0000,Spk1,2.013,3.515,3.056,0.655,0.905,0.865,7.159,13.33,13.163,7.352,13.68,13.482,2.359,3.305,3.393,0.992,0.996,-3.75,-5.932
1089-134691-0023_1580-141083-0000,Spk2,1.277,3.131,2.373,0.412,0.862,0.833,-7.45,12.466,11.784,-6.976,12.841,12.139,2.359,3.285,3.931,0.991,0.991,-3.75,-5.932
1089-134691-0023_8224-274381-0011,Spk1,1.878,3.291,2.816,0.554,0.909,0.879,-2.843,14.19,13.987,-2.393,14.357,14.125,2.971,3.063,3.197,0.993,0.994,-3.75,-1.387
1089-134691-0023_8224-274381-0011,Spk2,1.426,2.631,2.525,0.448,0.748,0.7,2.567,12.209,12.118,2.793,15.686,15.565,2.971,3.223,3.497,0.976,0.978,-3.75,-5.932
1089-134691-0025_4970-29095-0012,Spk1,1.827,3.301,2.169,0.628,0.87,0.806,0.375,16.717,16.239,0.562,16.883,16.35,3.299,3.25,4.038,0.992,0.987,-3.75,8.354
1089-134691-0025_4970-29095-0012,Spk2,1.469,2.971,2.506,0.52,0.83,0.776,-0.428,17.747,17.645,-0.148,18.064,17.944,3.299,3.198,3.786,0.955,0.933,24.821,22.639
1089-134691-0025_5105-28233-0004,Spk1,1.611,2.689,2.477,0.596,0.888,0.816,6.679,12.135,12.021,6.827,12.518,12.389,2.863,3.317,3.587,0.988,0.992,3.393,1.211
1089-134691-0025_5105-28233-0004,Spk2,1.377,2.891,2.0,0.295,0.811,0.765,-7.034,8.442,8.312,-6.557,8.83,8.708,2.863,3.269,3.725,0.976,0.944,-3.75,1.76
1188-133604-0001_1995-1826-0012,Spk1,1.766,3.207,2.989,0.41,0.68,0.662,-2.889,13.463,13.399,-2.615,15.537,15.464,3.206,3.572,3.936,0.986,0.989,-3.75,-5.932
1188-133604-0001_1995-1826-0012,Spk2,1.625,3.437,2.904,0.65,0.914,0.851,2.821,13.946,13.925,3.015,16.948,16.874,3.206,3.12,3.754,0.993,0.991,-3.75,-5.932
1188-133604-0003_672-122797-0056,Spk1,1.766,3.049,2.464,0.479,0.735,0.702,2.342,12.766,12.691,2.69,15.107,14.996,2.913,3.334,3.166,0.982,0.986,-3.75,-5.932
1188-133604-0003_672-122797-0056,Spk2,1.726,3.427,2.668,0.541,0.832,0.78,-2.818,11.591,11.491,-2.457,13.628,13.508,2.913,3.195,3.416,0.988,0.979,16.25,24.068
1188-133604-0003_8230-279154-0014,Spk1,1.939,2.881,2.39,0.494,0.728,0.636,-1.239,13.028,12.891,-1.034,15.058,14.888,3.152,3.402,3.75,0.988,0.993,-3.75,-5.932
1188-133604-0003_8230-279154-0014,Spk2,1.772,2.98,2.643,0.611,0.923,0.871,0.972,14.397,14.245,1.142,15.113,14.925,3.152,3.242,3.578,0.983,0.983,-3.75,-5.932
1188-133604-0004_672-122797-0017,Spk1,1.575,1.678,1.744,0.443,0.638,0.62,2.102,6.293,6.286,2.446,7.993,7.976,3.078,3.243,3.659,0.958,0.957,-3.75,-5.932
1188-133604-0004_672-122797-0017,Spk2,1.397,2.111,2.026,0.558,0.747,0.696,-2.386,4.127,4.018,-2.112,6.068,5.978,3.078,2.985,3.601,0.988,0.976,-3.75,16.29
1188-133604-0005_1580-141083-0020,Spk1,1.501,3.089,2.594,0.44,0.765,0.726,0.315,12.701,12.601,0.536,15.581,15.422,2.774,3.267,3.615,0.979,0.98,1.513,9.857
1188-133604-0005_1580-141083-0020,Spk2,1.51,3.623,3.054,0.547,0.929,0.91,-0.616,13.092,13.0,-0.304,13.348,13.234,2.774,2.679,2.776,0.989,0.98,-3.75,5.833
1188-133604-0005_4446-2271-0003,Spk1,2.066,3.506,2.936,0.536,0.815,0.763,4.687,12.748,12.65,4.951,16.169,15.956,2.976,3.479,3.316,0.991,0.983,15.0,12.818
1188-133604-0005_4446-2271-0003,Spk2,1.304,2.581,2.501,0.412,0.837,0.81,-5.287,9.006,8.98,-4.79,14.166,14.072,2.976,3.186,3.615,0.977,0.976,-3.75,-5.932
1188-133604-0005_6829-68769-0036,Spk1,1.448,2.553,2.107,0.253,0.641,0.586,-7.308,10.269,10.152,-6.715,11.542,11.417,2.483,3.4,3.94,0.966,0.957,12.039,20.384
1188-133604-0005_6829-68769-0036,Spk2,2.342,3.484,2.954,0.81,0.974,0.934,6.893,16.42,16.29,7.141,16.67,16.523,2.483,2.411,2.52,0.989,0.98,-3.75,-5.932
1188-133604-0010_5105-28240-0024,Spk1,1.551,2.414,2.178,0.295,0.67,0.653,-4.987,13.345,13.327,-4.756,14.906,14.896,3.024,3.487,3.977,0.987,0.981,-3.75,-5.932
1188-133604-0010_5105-28240-0024,Spk2,2.064,3.775,3.068,0.663,0.907,0.806,4.643,12.998,12.79,4.818,14.29,14.014,3.024,2.975,3.59,0.994,0.988,-3.75,-5.932
1188-133604-0010_61-70970-0014,Spk1,1.386,2.358,2.296,0.31,0.589,0.594,-2.281,12.79,12.829,-1.671,15.281,15.401,2.664,3.276,3.78,0.962,0.976,-3.75,8.354
1188-133604-0010_61-70970-0014,Spk2,2.325,3.412,2.585,0.73,0.912,0.833,1.868,14.244,13.887,2.094,15.645,15.209,2.664,3.328,3.723,0.988,0.982,-3.75,-5.932
1188-133604-0011_4970-29095-0008,Spk1,1.968,3.535,3.303,0.611,0.872,0.83,3.329,13.547,13.488,3.768,17.17,17.073,3.75,3.442,3.961,0.984,0.987,-3.75,-5.932
1188-133604-0011_4970-29095-0008,Spk2,1.399,3.019,2.764,0.423,0.93,0.921,-3.962,14.342,14.292,-3.263,14.993,14.926,3.75,3.125,3.796,0.974,0.957,-3.75,-5.932
1188-133604-0012_5105-28241-0016,Spk1,1.585,2.812,2.32,0.444,0.741,0.71,0.661,13.522,13.38,0.828,15.162,15.058,3.039,3.172,3.414,0.978,0.976,-3.75,4.068
1188-133604-0012_5105-28241-0016,Spk2,1.73,3.18,2.797,0.544,0.837,0.826,-1.007,11.126,11.066,-0.747,11.278,11.206,3.039,3.036,3.489,0.986,0.984,-3.75,-0.932
1188-133604-0013_2830-3980-0004,Spk1,1.435,2.797,2.883,0.373,0.756,0.755,-4.038,13.033,12.973,-3.764,14.929,14.861,3.018,3.107,3.837,0.981,0.978,-3.75,-5.932
1188-133604-0013_2830-3980-0004,Spk2,1.854,3.119,2.291,0.567,0.938,0.861,3.611,11.928,11.82,3.806,14.053,13.818,3.018,3.25,3.267,0.978,0.971,-3.75,-5.932
1188-133604-0014_4992-23283-0016,Spk1,2.045,3.039,2.817,0.487,0.804,0.777,2.931,13.472,13.44,3.288,16.338,16.307,2.854,3.847,4.079,0.987,0.991,-3.75,-5.932
1188-133604-0014_4992-23283-0016,Spk2,1.469,2.648,2.751,0.488,0.878,0.838,-2.891,10.163,10.164,-1.907,15.239,15.244,2.854,3.409,3.498,0.984,0.987,-3.75,-5.932
1188-133604-0016_7176-88083-0018,Spk1,1.79,2.901,2.825,0.499,0.819,0.763,2.898,13.199,13.033,3.085,15.214,14.972,3.451,3.663,3.887,0.992,0.997,-3.75,0.735
1188-133604-0016_7176-88083-0018,Spk2,1.65,2.79,2.298,0.517,0.873,0.783,-2.891,10.684,10.645,-2.679,12.144,12.067,3.451,3.394,4.106,0.986,0.985,-0.625,-2.807
1188-133604-0017_5142-33396-0001,Spk1,1.781,3.47,3.121,0.687,0.932,0.913,4.71,14.402,14.333,4.906,17.091,16.954,3.282,3.29,3.667,0.986,0.989,-3.75,-5.932
1188-133604-0017_5142-33396-0001,Spk2,1.432,3.094,2.968,0.382,0.915,0.886,-5.052,15.656,15.46,-4.802,15.861,15.64,3.282,3.489,3.816,0.99,0.988,2.917,20.735
1188-133604-0017_6930-81414-0007,Spk1,1.563,3.1,2.719,0.692,0.911,0.898,7.842,13.638,13.596,8.015,15.495,15.419,3.302,3.302,3.698,0.98,0.973,-3.75,-5.932
1188-133604-0017_6930-81414-0007,Spk2,1.286,2.193,1.984,0.303,0.773,0.753,-8.05,9.52,9.31,-7.527,11.219,10.994,3.302,3.23,3.914,0.974,0.944,12.917,10.735
1188-133604-0018_1089-134686-0026,Spk1,1.805,2.847,2.657,0.596,0.849,0.798,2.075,12.002,11.964,2.458,13.125,13.066,3.088,3.249,3.585,0.987,0.991,-3.75,-5.932
1188-133604-0018_1089-134686-0026,Spk2,1.817,3.239,2.876,0.466,0.884,0.856,-2.208,11.727,11.618,-1.432,11.912,11.79,3.088,3.218,3.664,0.994,0.983,-3.75,-5.932
1188-133604-0019_7127-75947-0006,Spk1,2.391,3.268,2.628,0.712,0.839,0.75,3.071,14.246,14.137,3.269,16.015,15.865,3.8,3.053,3.429,0.994,0.981,-3.75,-5.932
1188-133604-0019_7127-75947-0006,Spk2,2.142,2.993,3.024,0.543,0.91,0.897,-3.376,12.976,12.949,-3.058,14.129,14.082,3.8,3.252,3.962,0.937,0.904,-3.75,-5.932
1188-133604-0019_8224-274384-0008,Spk1,2.131,3.186,2.693,0.649,0.88,0.814,3.985,12.583,12.459,4.151,14.248,14.062,3.707,3.404,3.658,0.995,0.993,-3.75,-5.932
1188-133604-0019_8224-274384-0008,Spk2,1.666,2.474,2.25,0.579,0.895,0.801,-4.175,11.287,11.105,-3.98,14.047,13.775,3.707,3.31,3.871,0.995,0.997,-0.417,-2.599
1188-133604-0020_1320-122617-0025,Spk1,1.974,3.057,2.951,0.555,0.808,0.737,1.169,12.462,12.411,1.465,13.857,13.793,3.273,3.307,3.665,0.988,0.982,-3.75,-5.932
1188-133604-0020_1320-122617-0025,Spk2,1.902,3.045,2.668,0.624,0.894,0.846,-1.555,11.147,11.109,-1.272,14.034,13.955,3.273,3.305,3.361,0.985,0.986,0.417,-5.932
1188-133604-0020_3729-6852-0044,Spk1,1.853,3.083,2.965,0.51,0.832,0.789,4.001,13.449,13.399,4.192,15.17,15.092,2.991,3.662,3.765,0.986,0.986,-3.75,-5.932
1188-133604-0020_3729-6852-0044,Spk2,1.604,3.115,2.599,0.445,0.805,0.773,-4.199,8.913,8.822,-4.017,12.875,12.621,2.991,3.247,3.582,0.972,0.974,-3.75,-5.932
1188-133604-0022_1221-135767-0019,Spk1,2.151,2.952,2.712,0.458,0.689,0.589,5.281,15.377,15.234,5.647,18.801,18.581,3.219,3.112,3.858,0.988,0.979,-3.75,-5.932
1188-133604-0022_1221-135767-0019,Spk2,1.762,3.463,2.158,0.511,0.757,0.673,-5.604,13.949,13.266,-5.358,16.035,15.114,3.219,3.171,3.748,0.993,0.985,-3.75,-5.932
1188-133604-0022_1320-122617-0034,Spk1,1.399,2.609,2.493,0.279,0.638,0.596,-7.056,9.356,9.338,-6.822,9.853,9.834,3.518,3.148,4.09,0.985,0.991,-3.75,-5.932
1188-133604-0022_1320-122617-0034,Spk2,2.248,3.418,3.033,0.742,0.947,0.924,6.717,12.36,12.334,6.899,14.969,14.903,3.518,3.393,3.736,0.993,0.996,-3.75,-5.932
1188-133604-0025_121-121726-0010,Spk1,1.564,3.177,2.814,0.573,0.817,0.784,0.704,12.756,12.676,0.878,15.105,14.968,3.733,3.284,3.628,0.984,0.991,4.946,7.111
1188-133604-0025_121-121726-0010,Spk2,1.767,3.286,2.74,0.618,0.905,0.854,-0.813,11.947,11.71,-0.389,12.865,12.637,3.733,3.127,3.588,0.984,0.985,-3.75,-5.932
1188-133604-0025_4992-23283-0016,Spk1,1.632,2.166,2.032,0.53,0.86,0.821,0.419,6.884,6.808,1.051,8.233,8.144,3.256,3.089,3.586,0.982,0.972,2.917,7.401
1188-133604-0025_4992-23283-0016,Spk2,1.541,2.687,2.57,0.523,0.873,0.87,-0.674,9.216,9.224,-0.287,12.276,12.284,3.256,3.145,3.121,0.989,0.995,-3.75,-5.932
1188-133604-0025_6829-68769-0005,Spk1,1.781,3.243,2.885,0.592,0.835,0.798,3.636,13.178,13.093,3.838,15.646,15.516,3.041,3.273,3.494,0.989,0.988,-3.75,-5.932
1188-133604-0025_6829-68769-0005,Spk2,1.493,3.068,2.768,0.49,0.922,0.837,-4.005,14.108,13.91,-3.683,14.325,14.111,3.041,3.011,3.237,0.978,0.981,1.806,-0.376
1188-133604-0027_4446-2275-0032,Spk1,2.202,3.317,3.592,0.626,0.814,0.828,4.667,12.734,12.719,4.875,16.585,16.534,2.903,3.413,3.821,0.983,0.967,10.536,8.354
1188-133604-0027_4446-2275-0032,Spk2,1.787,3.07,3.408,0.53,0.849,0.829,-5.194,15.825,15.547,-4.774,16.79,16.359,2.903,2.565,3.066,0.981,0.979,-3.75,-5.932
1188-133604-0029_1284-1180-0013,Spk1,1.628,3.215,3.274,0.479,0.74,0.731,2.185,13.13,13.061,2.394,16.398,16.253,3.303,3.539,3.375,0.987,0.985,-3.75,-5.932
1188-133604-0029_1284-1180-0013,Spk2,1.407,3.148,3.135,0.565,0.918,0.897,-2.596,14.143,14.053,-2.115,17.652,17.409,3.303,3.227,3.575,0.981,0.964,-3.75,16.29
1188-133604-0029_4077-13751-0006,Spk1,1.662,2.696,3.078,0.428,0.668,0.713,1.266,13.039,13.101,1.525,15.257,15.36,2.9,3.266,3.427,0.982,0.988,-3.75,-5.932
1188-133604-0029_4077-13751-0006,Spk2,1.637,3.192,2.399,0.538,0.816,0.761,-1.329,9.27,9.087,-1.092,10.092,9.887,2.9,3.053,3.395,0.975,0.98,7.361,16.29
1188-133604-0029_8455-210777-0003,Spk1,2.316,3.351,3.463,0.561,0.732,0.767,5.885,13.4,13.341,6.046,16.481,16.359,3.393,3.209,3.182,0.983,0.987,-3.75,-5.932
1188-133604-0029_8455-210777-0003,Spk2,1.396,2.798,2.605,0.582,0.862,0.822,-6.12,11.612,11.489,-5.77,14.427,14.188,3.393,3.223,3.439,0.989,0.984,7.361,27.401
1188-133604-0031_5142-33396-0054,Spk1,1.411,2.989,2.476,0.348,0.72,0.677,0.099,12.012,12.036,0.427,15.097,15.179,3.57,3.408,3.906,0.986,0.977,-3.75,-5.932
1188-133604-0031_5142-33396-0054,Spk2,1.78,2.604,2.134,0.524,0.928,0.844,-0.523,14.147,13.701,-0.246,14.653,14.199,3.57,3.29,3.725,0.99,0.991,9.583,20.735
1188-133604-0032_8224-274384-0000,Spk1,1.76,3.104,2.953,0.528,0.807,0.756,-1.281,13.236,13.044,-1.063,15.508,15.176,3.524,3.222,3.969,0.994,0.995,-3.75,5.833
1188-133604-0032_8224-274384-0000,Spk2,1.639,2.867,2.783,0.634,0.927,0.852,1.009,11.795,11.473,1.207,14.742,14.316,3.524,3.233,3.579,0.998,0.987,-3.75,-0.05
1188-133604-0033_7127-75947-0027,Spk1,1.341,2.791,2.534,0.437,0.788,0.757,0.598,13.967,13.912,0.783,16.46,16.381,2.643,3.239,3.434,0.994,0.995,-3.75,-5.932
1188-133604-0033_7127-75947-0027,Spk2,2.017,3.298,3.047,0.567,0.94,0.893,-0.79,15.353,15.126,-0.591,15.764,15.482,2.643,2.89,3.215,0.99,0.993,18.472,21.846
1188-133604-0036_2961-960-0007,Spk1,1.422,3.092,2.589,0.519,0.872,0.787,-0.877,12.778,12.64,-0.61,15.445,15.202,2.16,3.481,3.941,0.992,0.985,-3.75,6.568
1188-133604-0036_2961-960-0007,Spk2,1.966,2.67,2.233,0.539,0.791,0.703,0.199,10.646,10.503,0.672,14.527,14.16,2.16,3.309,3.846,0.983,0.981,-3.75,-0.669
1188-133604-0036_4507-16021-0015,Spk1,2.111,3.429,2.675,0.687,0.877,0.755,6.629,13.916,13.718,6.846,16.389,16.05,2.645,3.343,3.459,0.992,0.995,29.583,27.401
1188-133604-0036_4507-16021-0015,Spk2,1.409,2.902,2.862,0.465,0.848,0.84,-7.049,8.237,8.239,-6.552,16.105,16.121,2.645,3.073,3.781,0.977,0.956,12.917,10.735
1188-133604-0038_1995-1837-0012,Spk1,1.786,3.269,3.022,0.581,0.907,0.89,3.223,12.98,12.945,3.394,15.369,15.317,3.211,3.411,3.08,0.986,0.987,-3.75,-5.932
1188-133604-0038_1995-1837-0012,Spk2,1.408,3.576,3.038,0.517,0.93,0.907,-3.356,15.214,15.189,-3.133,17.065,17.018,3.211,3.035,3.503,0.993,0.99,2.132,-0.05
1188-133604-0038_5142-33396-0043,Spk1,1.389,3.186,2.872,0.561,0.863,0.836,0.925,14.002,13.931,1.134,16.905,16.783,3.158,3.312,3.445,0.979,0.969,3.942,1.76
1188-133604-0038_5142-33396-0043,Spk2,1.679,3.254,3.269,0.583,0.95,0.922,-1.29,16.293,15.947,-1.033,16.559,16.222,3.158,2.948,2.591,0.989,0.992,-3.75,4.068
1188-133604-0038_61-70970-0012,Spk1,1.19,2.896,2.79,0.291,0.766,0.803,-4.783,12.358,12.388,-4.446,14.496,14.55,3.06,3.341,3.83,0.962,0.974,5.341,3.159
1188-133604-0038_61-70970-0012,Spk2,2.018,3.32,2.767,0.76,0.963,0.931,4.636,14.469,14.198,4.874,16.362,16.04,3.06,3.255,3.258,0.991,0.982,-3.75,-5.932
1188-133604-0040_2094-142345-0057,Spk1,1.555,3.047,3.158,0.332,0.761,0.698,-2.799,13.118,13.019,-2.388,16.748,16.539,2.944,3.451,3.911,0.98,0.967,-3.75,-5.932
1188-133604-0040_2094-142345-0057,Spk2,1.786,3.318,2.792,0.703,0.937,0.895,2.516,11.564,11.421,2.797,17.536,17.24,2.944,3.068,3.269,0.983,0.972,12.917,10.735
1188-133604-0040_4970-29093-0002,Spk1,1.804,2.918,3.133,0.534,0.767,0.715,1.051,13.416,13.316,1.513,15.969,15.818,2.452,3.333,3.908,0.97,0.965,-3.75,-5.932
1188-133604-0040_4970-29093-0002,Spk2,1.575,3.579,3.051,0.465,0.944,0.89,-1.237,13.083,12.856,-0.597,14.236,13.896,2.452,3.142,3.331,0.99,0.99,-3.75,-5.932
1188-133604-0041_61-70968-0003,Spk1,1.66,2.87,2.795,0.533,0.876,0.848,2.786,12.26,12.254,2.999,14.699,14.68,2.863,3.221,3.353,0.981,0.989,-3.75,-5.932
1188-133604-0041_61-70968-0003,Spk2,1.707,2.945,2.232,0.465,0.848,0.758,-2.89,5.88,5.843,-2.577,6.858,6.821,2.863,3.246,3.926,0.989,0.981,-3.75,0.735
121-121726-0000_3570-5694-0022,Spk1,1.73,2.758,2.802,0.624,0.945,0.945,1.661,14.045,14.028,1.861,14.678,14.658,3.215,3.318,3.791,0.985,0.988,-3.75,-5.932
121-121726-0000_3570-5694-0022,Spk2,1.336,2.777,2.43,0.458,0.896,0.901,-1.744,13.882,13.839,-1.462,16.016,15.911,3.215,3.056,3.553,0.958,0.961,-3.75,-5.932
121-121726-0001_3729-6852-0018,Spk1,1.628,3.37,3.233,0.485,0.916,0.897,-0.599,12.878,12.766,-0.408,13.513,13.359,3.361,3.247,3.79,0.986,0.989,8.75,6.568
121-121726-0001_3729-6852-0018,Spk2,1.833,3.151,2.388,0.608,0.807,0.711,0.225,8.366,8.312,0.502,12.541,12.387,3.361,3.155,3.726,0.982,0.986,-3.75,-5.932
121-121726-0001_672-122797-0015,Spk1,1.635,2.186,2.097,0.496,0.748,0.712,-3.43,10.699,10.673,-3.143,11.228,11.193,3.186,3.307,3.679,0.952,0.969,62.917,60.735
121-121726-0001_672-122797-0015,Spk2,1.849,3.141,2.493,0.699,0.854,0.781,3.181,11.935,11.505,3.386,13.119,12.74,3.186,2.763,3.045,0.973,0.93,-3.75,-5.932
121-121726-0002_260-123286-0011,Spk1,1.556,3.671,3.842,0.574,0.957,0.958,-0.157,16.554,16.548,0.395,17.03,17.02,3.608,3.363,3.849,0.982,0.991,-3.75,-5.932
121-121726-0002_260-123286-0011,Spk2,1.554,3.155,2.62,0.559,0.906,0.809,-0.003,14.189,14.001,0.209,15.664,15.404,3.608,3.71,4.156,0.967,0.947,-3.75,-5.932
121-121726-0002_8455-210777-0041,Spk1,1.987,3.774,3.829,0.717,0.959,0.961,1.978,15.678,15.691,2.163,16.274,16.285,3.045,2.865,2.798,0.992,0.993,16.25,14.068
121-121726-0002_8455-210777-0041,Spk2,1.112,2.681,2.359,0.694,0.923,0.902,-2.041,10.874,10.748,-1.861,13.037,12.86,3.045,3.438,3.136,0.982,0.968,3.942,1.76
121-121726-0003_1089-134691-0014,Spk1,1.79,3.382,3.452,0.67,0.948,0.947,2.714,13.293,13.251,2.936,14.162,14.105,3.342,3.259,3.719,0.99,0.987,8.75,6.568
121-121726-0003_1089-134691-0014,Spk2,1.287,3.385,2.243,0.558,0.888,0.803,-3.382,15.645,15.351,-2.707,16.391,16.019,3.342,3.564,3.83,0.99,0.965,5.341,-5.932
121-121726-0003_672-122797-0059,Spk1,1.621,3.218,3.504,0.54,0.929,0.93,1.606,14.125,14.057,1.824,15.218,15.154,3.433,3.363,3.533,0.979,0.984,16.25,14.068
121-121726-0003_672-122797-0059,Spk2,1.363,3.219,2.225,0.661,0.847,0.689,-1.965,12.36,12.059,-1.635,14.571,14.207,3.433,3.03,3.076,0.97,0.907,-3.75,-5.932
121-121726-0004_2830-3980-0020,Spk1,1.996,3.38,3.467,0.584,0.902,0.895,-1.895,13.312,13.266,-1.55,14.084,14.031,3.575,2.936,3.085,0.992,0.989,-3.75,-5.932
121-121726-0004_2830-3980-0020,Spk2,1.53,2.69,2.155,0.542,0.754,0.71,1.84,3.4,3.354,2.16,12.24,11.973,3.575,3.233,3.644,0.991,0.989,-3.75,5.179
121-121726-0004_6930-81414-0003,Spk1,1.645,3.293,3.182,0.562,0.954,0.939,2.163,15.397,15.138,2.456,16.557,16.235,3.477,3.445,3.99,0.989,0.978,8.75,19.068
121-121726-0004_6930-81414-0003,Spk2,1.624,3.509,2.488,0.528,0.921,0.823,-2.381,10.723,8.456,-1.921,13.552,10.23,3.477,3.417,3.695,0.966,0.966,-3.75,-5.932
121-121726-0005_8455-210777-0005,Spk1,1.553,3.351,3.472,0.195,0.921,0.924,-4.48,12.535,12.546,-3.312,14.257,14.27,3.183,3.246,3.441,0.923,0.935,-3.75,-5.932
121-121726-0005_8455-210777-0005,Spk2,2.007,3.57,3.203,0.816,0.95,0.948,4.388,12.015,11.971,4.772,16.65,16.518,3.183,2.961,3.452,0.993,0.996,-3.75,-5.932
121-121726-0006_260-123286-0027,Spk1,1.529,3.316,3.101,0.55,0.898,0.897,-1.505,13.967,13.906,-1.288,14.876,14.81,3.056,2.994,2.705,0.982,0.995,-3.75,8.354
121-121726-0006_260-123286-0027,Spk2,1.817,3.114,2.876,0.579,0.864,0.809,1.18,13.475,13.296,1.413,15.158,14.873,3.056,3.358,3.254,0.948,0.942,-3.75,-5.932
121-121726-0006_4507-16021-0056,Spk1,1.589,3.397,3.361,0.585,0.915,0.913,-2.318,14.819,14.764,-1.802,15.326,15.264,2.972,2.97,3.004,0.983,0.994,-3.75,-5.932
121-121726-0006_4507-16021-0056,Spk2,1.553,2.887,2.72,0.487,0.77,0.749,1.968,9.797,9.782,2.334,16.405,16.324,2.972,2.77,3.366,0.941,0.924,33.75,19.068
121-121726-0006_61-70970-0003,Spk1,1.884,3.713,3.616,0.724,0.954,0.954,2.535,16.309,16.248,2.818,16.864,16.786,3.326,3.197,3.374,0.982,0.99,-3.75,-5.932
121-121726-0006_61-70970-0003,Spk2,1.852,3.446,2.756,0.524,0.912,0.84,-2.873,14.359,14.064,-2.395,15.642,15.261,3.326,3.395,3.71,0.98,0.964,6.25,4.068
121-121726-0007_1995-1826-0023,Spk1,1.315,2.029,2.0,0.447,0.779,0.733,-7.713,-0.455,-0.493,-7.389,-0.772,-0.809,3.242,2.98,3.435,0.978,0.966,17.679,22.639
121-121726-0007_1995-1826-0023,Spk2,1.884,2.588,2.542,0.771,0.878,0.854,7.474,9.689,9.651,7.645,10.047,9.994,3.242,3.154,3.724,0.991,0.993,8.75,19.068
121-121726-0008_4446-2273-0000,Spk1,1.513,2.424,2.469,0.591,0.901,0.882,-1.403,6.47,6.465,-0.863,6.302,6.292,2.433,3.322,3.538,0.984,0.973,39.107,8.354
121-121726-0008_4446-2273-0000,Spk2,2.105,2.937,2.337,0.636,0.86,0.805,1.295,8.347,8.273,1.543,7.959,7.88,2.433,2.655,3.071,0.993,0.991,1.806,-0.376
121-121726-0008_5105-28240-0008,Spk1,1.491,2.785,2.887,0.517,0.939,0.907,-3.528,15.489,15.464,-3.236,16.934,16.892,3.406,3.303,4.0,0.98,0.973,10.536,8.354
121-121726-0008_5105-28240-0008,Spk2,2.371,3.723,3.153,0.695,0.888,0.825,3.19,12.512,12.384,3.393,14.253,14.065,3.406,3.379,3.774,0.989,0.99,11.635,9.453
121-121726-0009_1284-1181-0019,Spk1,2.025,3.436,3.66,0.672,0.966,0.962,4.536,14.843,14.796,4.775,16.927,16.854,2.69,2.98,2.935,0.969,0.983,16.25,14.068
121-121726-0009_1284-1181-0019,Spk2,1.382,2.775,2.584,0.549,0.94,0.931,-5.207,14.697,14.452,-4.822,17.151,16.825,2.69,3.434,4.039,0.955,0.935,6.25,4.068
121-121726-0009_7176-92135-0006,Spk1,1.59,3.077,2.665,0.563,0.878,0.842,-0.736,11.612,11.554,-0.556,12.112,12.037,2.671,3.07,3.185,0.975,0.971,-3.75,1.211
121-121726-0009_7176-92135-0006,Spk2,1.477,2.861,2.939,0.638,0.872,0.858,0.485,14.87,14.835,0.666,15.72,15.662,2.671,3.282,3.665,0.97,0.971,3.393,-5.932
