ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1221-135766-0008_7127-75946-0003,Spk2,2.045,3.257,3.243,0.579,0.816,0.821,4.257,13.928,13.869,4.371,16.32,16.227,2.772,3.296,3.772,0.988,0.981,54.545,45.455
1221-135766-0009_5142-33396-0058,Spk1,1.588,3.355,2.701,0.587,0.941,0.892,0.59,12.087,11.664,0.695,14.468,13.955,2.495,2.998,2.903,0.985,0.978,0.0,0.0
1221-135766-0009_5142-33396-0058,Spk2,1.281,2.79,2.603,0.431,0.888,0.875,-0.833,10.743,10.669,-0.487,12.281,12.192,2.495,2.863,2.798,0.987,0.983,0.0,9.091
1221-135766-0012_6930-76324-0003,Spk2,1.399,2.592,2.475,0.386,0.843,0.76,-4.087,9.025,7.274,-3.908,12.052,9.934,3.197,3.059,3.262,0.947,0.919,0.0,0.0
1221-135766-0013_1284-1181-0013,Spk1,1.502,3.386,2.701,0.558,0.886,0.832,-0.743,11.242,10.972,-0.53,14.489,14.143,2.672,2.641,2.967,0.991,0.982,0.0,0.0
1221-135766-0013_1284-1181-0013,Spk2,1.427,2.973,2.751,0.496,0.875,0.828,0.589,12.739,12.641,0.695,16.451,16.307,2.672,3.085,2.99,0.979,0.973,0.0,0.0
1221-135766-0014_3729-6852-0011,Spk1,1.587,2.991,2.024,0.426,0.781,0.718,-5.255,12.715,12.441,-5.077,14.69,14.347,2.971,3.294,3.549,0.969,0.966,27.273,27.273
1221-135766-0014_3729-6852-0011,Spk2,2.025,2.719,2.456,0.64,0.77,0.744,5.58,6.375,6.322,5.691,9.166,9.084,2.971,2.114,2.793,0.962,0.973,0.0,7.143
1221-135767-0001_7127-75947-0008,Spk1,2.19,3.289,3.223,0.74,0.9,0.877,7.787,12.505,12.469,7.916,14.226,14.182,3.011,2.915,2.943,0.989,0.986,0.0,0.0
1221-135767-0001_7127-75947-0008,Spk2,1.274,2.876,2.521,0.341,0.88,0.87,-7.517,10.675,10.652,-7.212,11.789,11.763,3.011,3.072,3.173,0.982,0.984,0.0,22.222
1221-135767-0005_61-70970-0020,Spk1,1.668,2.846,2.354,0.5,0.818,0.746,-2.291,11.519,11.398,-2.127,13.08,12.94,2.535,2.363,2.736,0.977,0.982,0.0,0.0
1221-135767-0008_3570-5695-0015,Spk1,1.288,3.309,2.364,0.304,0.74,0.682,-9.074,12.32,12.254,-7.839,15.144,15.058,2.979,2.469,2.919,0.949,0.958,0.0,0.0
1221-135767-0008_5683-32865-0011,Spk1,1.532,2.229,1.797,0.578,0.755,0.678,-4.568,1.656,1.62,-4.261,3.099,3.075,2.866,2.947,3.597,0.972,0.954,11.111,22.222
